cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	G1	G2	G3	G4	G5	G6	AllFiles	AllGroups	DefaultGroups	RTMean	RTStdErr	ProteoSAFeClusterLink	UniqueFileSourcesCount	EvenOdd	LibraryID	NumberOrganismIDs	AllOrganisms
2070	1	1157.29	1	1157.29	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2624###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2070	1	1	N/A	0	N/A
2071	1	870.235	1	870.235	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1963###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2071	1	0	N/A	0	N/A
2072	1	649.152	1	649.152	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2167###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2072	1	1	N/A	0	N/A
2073	1	582.169	1	582.169	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:5090###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2073	1	0	N/A	0	N/A
2074	1	1177.32	1	1177.32	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3899###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2074	1	1	N/A	0	N/A
2075	1	615.159	1	615.159	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2544###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2075	1	1	N/A	0	N/A
2076	1	619.144	1	619.144	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3900###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2076	1	1	N/A	0	N/A
2077	1	869.225	1	869.225	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2545###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2077	1	1	N/A	0	N/A
2078	1	746.135	1	746.135	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:4299###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2078	1	0	N/A	0	N/A
2079	1	1287.33	1	1287.33	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3967###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2079	1	1	N/A	0	N/A
2080	1	1161.32	1	1161.32	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1357###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2080	1	1	N/A	0	N/A
2081	1	597.16	1	597.16	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:4691###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2081	1	1	N/A	0	N/A
2082	1	1027.25	1	1027.25	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3968###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2082	1	1	N/A	0	N/A
2083	1	999.267	1	999.267	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3970###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2083	1	1	N/A	0	N/A
2084	1	711.207	1	711.207	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:4515###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2084	1	1	Afzelechin_Coumarate_Cinnamate_Hexose	1	PRIVATE-USER;
2085	1	724.187	1	724.187	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:4845###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2085	1	0	N/A	0	N/A
2086	1	598.163	1	598.163	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2868###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2086	1	0	N/A	0	N/A
2087	1	870.234	1	870.234	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1812###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2087	1	0	N/A	0	N/A
2088	1	595.146	1	595.146	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:4047###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2088	1	1	N/A	0	N/A
2089	1	581.166	1	581.166	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1022###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2089	1	1	N/A	0	N/A
2090	1	565.172	1	565.172	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1219###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2090	1	1	Afzelechin_Hexose_Cinnamate	1	PRIVATE-USER;
2091	1	1161.33	1	1161.33	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:368###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2091	1	1	N/A	0	N/A
2092	1	724.262	1	724.262	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1380###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2092	1	0	N/A	0	N/A
2093	1	315.049	1	315.049	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2713###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2093	1	1	3-O-methylquercetin	1	GNPS-LIBRARY;
2094	1	301.034	1	301.034	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3687###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2094	1	1	MoNA:2981515 Quer	1	MONA;
2095	1	551.155	1	551.155	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3073###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2095	1	1	N/A	0	N/A
2096	1	597.161	1	597.161	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3072###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2096	1	1	N/A	0	N/A
2097	1	581.166	1	581.166	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:4281###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2097	1	1	N/A	0	N/A
2098	1	650.222	1	650.222	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1807###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2098	1	0	N/A	0	N/A
2099	1	1161.32	1	1161.32	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1502###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2099	1	1	N/A	0	N/A
2100	1	1031.28	1	1031.28	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1503###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2100	1	1	N/A	0	N/A
2101	1	1031.28	1	1031.28	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3150###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2101	1	1	N/A	0	N/A
2102	1	545.146	1	545.146	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:50###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2102	1	1	N/A	0	N/A
2103	1	801.218	1	801.218	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:628###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2103	1	1	N/A	0	N/A
2104	1	1073.28	1	1073.28	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:822###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2104	1	1	N/A	0	N/A
2105	1	801.217	1	801.217	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3349###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2105	1	1	N/A	0	N/A
2106	1	559.125	1	559.125	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1574###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2106	1	1	"2beta,3beta-epoxy-5,7,4?-trihydroxyflavan-(4alpha?8)-epicatechin"	1	null;
2107	1	435.108	1	435.108	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:4467###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2107	1	1	N/A	0	N/A
2108	1	1089.28	1	1089.28	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:4459###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2108	1	1	N/A	0	N/A
2109	1	801.217	1	801.217	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:127###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2109	1	1	N/A	0	N/A
2110	1	1057.29	1	1057.29	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:427###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2110	1	1	N/A	0	N/A
2111	1	515.086	1	515.086	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3445###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2111	1	1	N/A	0	N/A
2112	1	289.07	1	289.07	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1881###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2112	1	1	MoNA:2871079 (+/-)-Catechin	1	MONA;
2113	1	801.215	1	801.215	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:910###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2113	1	1	N/A	0	N/A
2114	1	578.137	1	578.137	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:5156###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2114	1	0	N/A	0	N/A
2115	1	568.132	1	568.132	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1900###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2115	1	0	N/A	0	N/A
2116	1	561.138	1	561.138	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:4340###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2116	1	1	"(2R,3R,4R)-3,3',4',7-tetrahydroxyflavan-(4beta->8)-epicatechin|Epifisetinidol-(4beta,8)-epicatechin"	1	PRIVATE-USER;
2117	1	1495.69	1	1495.69	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:846###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2117	1	1	N/A	0	N/A
2118	1	817.212	1	817.212	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3279###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2118	1	1	N/A	0	N/A
2119	1	785.221	1	785.221	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3280###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2119	1	1	N/A	0	N/A
2120	1	1565.72	1	1565.72	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3281###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2120	1	1	N/A	0	N/A
2121	1	817.212	1	817.212	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:909###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2121	1	1	N/A	0	N/A
2122	1	1750.77	1	1750.77	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1926###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2122	1	0	N/A	0	N/A
2123	1	547.122	1	547.122	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3320###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2123	1	1	N/A	0	N/A
2124	1	850.205	1	850.205	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:4390###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2124	1	0	N/A	0	N/A
2125	1	819.194	1	819.194	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3723###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2125	1	1	N/A	0	N/A
2126	1	1362.65	1	1362.65	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2427###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2126	1	0	N/A	0	N/A
2127	1	1609.71	1	1609.71	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2992###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2127	1	1	N/A	0	N/A
2128	1	578.14	1	578.14	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3029###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2128	1	0	N/A	0	N/A
2129	1	562.141	1	562.141	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3031###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2129	1	0	N/A	0	N/A
2130	1	785.22	1	785.22	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:4776###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2130	1	1	N/A	0	N/A
2131	1	785.222	1	785.222	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3870###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2131	1	1	N/A	0	N/A
2132	1	509.095	1	509.095	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:3869###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2132	1	1	N/A	0	N/A
2133	1	672.174	1	672.174	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:4649###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2133	1	0	N/A	0	N/A
2134	1	358.129	1	358.129	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:4650###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2134	1	0	N/A	0	N/A
2135	1	680.675	1	680.675	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:4651###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2135	1	1	N/A	0	N/A
2136	1	290.074	1	290.074	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:4648###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2136	1	0	N/A	0	N/A
2137	1	419.134	1	419.134	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1254###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2137	1	1	N/A	0	N/A
2138	1	833.203	1	833.203	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2381###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2138	1	1	N/A	0	N/A
2139	1	561.139	1	561.139	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:495###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2139	1	1	Afzelechin_Catechin_Type_B	1	PRIVATE-USER;
2140	1	817.21	1	817.21	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2989###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2140	1	1	N/A	0	N/A
2141	1	833.206	1	833.206	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2424###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2141	1	1	"<4,6:4,6>-2,3-trans-3,4-cis:2',3'-trans-3',4'-trans:2'',3''-trans-3'',4''-bi-<(-)-fisetinidol>-(+)-mollisacacidin|[4,6:4,6]-2,3-trans-3,4-cis:2',3'-trans-3',4'-trans:2'',3''-trans-3'',4''-bi-((-)-fisetinidol)-(+)-mollisacacidin"	1	null;
2142	1	1754.77	1	1754.77	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:612###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2142	1	0	N/A	0	N/A
2143	1	561.14	1	561.14	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:207###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2143	1	1	name_unknown	1	null;
2144	1	545.144	1	545.144	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:463###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2144	1	1	N/A	0	N/A
2145	1	801.215	1	801.215	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2357###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2145	1	1	N/A	0	N/A
2146	1	561.14	1	561.14	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:459###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2146	1	1	epioritin-(4beta->3)-epioritin-4beta-ol	1	PRIVATE-USER;
2147	1	817.211	1	817.211	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:299###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2147	1	1	N/A	0	N/A
2148	1	817.212	1	817.212	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1985###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2148	1	1	N/A	0	N/A
2149	1	435.13	1	435.13	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:470###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2149	1	1	N/A	0	N/A
2150	1	833.204	1	833.204	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2404###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2150	1	1	"<4,6:4,6>-2,3-trans-3,4-cis:2',3'-trans-3',4'-trans:2'',3''-trans-3'',4''-bi-<(-)-fisetinidol>-(+)-mollisacacidin|[4,6:4,6]-2,3-trans-3,4-cis:2',3'-trans-3',4'-trans:2'',3''-trans-3'',4''-bi-((-)-fisetinidol)-(+)-mollisacacidin"	1	null;
2151	1	1057.29	1	1057.29	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:837###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2151	1	1	N/A	0	N/A
2152	1	561.139	1	561.139	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1417###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2152	1	1	"(2R,3R,4R)-3,3',4',7-tetrahydroxyflavan-(4beta->8)-epicatechin|Epifisetinidol-(4beta,8)-epicatechin"	1	PRIVATE-USER;
2153	1	833.205	1	833.205	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2940###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2153	1	1	"<4,6:4,6>-2,3-trans-3,4-cis:2',3'-trans-3',4'-trans:2'',3''-trans-3'',4''-bi-<(-)-fisetinidol>-(+)-mollisacacidin|[4,6:4,6]-2,3-trans-3,4-cis:2',3'-trans-3',4'-trans:2'',3''-trans-3'',4''-bi-((-)-fisetinidol)-(+)-mollisacacidin"	1	null;
2154	1	433.113	1	433.113	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:2062###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2154	1	1	Spectral Match to Aloenin from NIST14	1	GNPS-NIST14-MATCHES;
2155	1	801.216	1	801.216	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:1418###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2155	1	1	N/A	0	N/A
2156	1	545.144	1	545.144	0	1	0	0	0	0	0	all_inga_merged_spectra_2017_09_22.mgf:133###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=3166288305794363aa9b69b6afbcf36d&view=cluster_details&protein=2156	1	1	N/A	0	N/A
