"NODE1"	"NODE2"	"DeltaMZ"	"Cosine"
1030	1424	-48.52	0.615858
111	1424	-12.5079	0.602905
1	1426	31.991	0.663737
124	1426	31.9906	0.662506
1402	1427	140.081	0.723115
1273	1427	224.141	0.597446
1266	1427	166.096	0.925333
1097	1428	-232.046	0.721004
1077	1428	150.991	0.750121
1237	1428	-153.054	0.593685
1365	1428	-151.042	0.69383
1005	1428	-229.076	0.500573
1167	1428	152.012	0.812253
1086	1428	-320.051	0.643693
1011	1428	-305.082	0.509976
1152	1428	-304.056	0.725148
1107	1428	-6.00952	0.565096
1075	1428	146.037	0.831809
1235	1428	-304.056	0.742449
1248	1429	-13.0295	0.814774
1062	143	-42.0122	0.881632
1159	143	328.15	0.652147
1149	143	220.073	0.600528
134	143	208.069	0.635761
1281	143	163.063	0.693537
1015	143	79.99	0.597687
1244	143	90.0321	0.587795
1364	143	116.06	0.591361
1208	1433	78.0109	0.532735
1134	1433	-71.0418	0.522544
1306	1433	-15.9951	0.813939
1048	1433	15.9947	0.883213
1000	1433	-21.9693	0.59748
129	1433	5.97363	0.795532
1154	1434	238.209	0.66234
1113	1434	52.0312	0.919467
1027	1435	-42.0125	0.696945
1083	1435	-204.068	0.715034
1241	1436	-57.0237	0.759944
133	1436	302.128	0.613096
1015	1436	87.9945	0.783875
116	1436	314.131	0.702787
123	1436	-275.151	0.617228
1093	1436	-126.072	0.746527
134	1436	216.073	0.753321
128	1436	270.116	0.616564
1052	1436	-112.05	0.746875
1252	1436	368.179	0.632118
1017	1436	-317.179	0.566815
1281	1436	171.067	0.72241
1149	1436	228.077	0.652726
143	1436	8.00452	0.579672
1364	1436	124.064	0.861038
105	1436	272.123	0.639418
1244	1436	98.0366	0.694888
1159	1436	336.155	0.670945
1189	144	-104.02	0.535999
122	144	8.02441	0.579019
101	144	20.0237	0.536056
1012	1441	-130.04	0.955452
120	1442	-194.059	0.508338
1351	1442	-60.0239	0.632152
1034	1442	67.968	0.598974
1110	1443	229.023	0.521683
1005	1443	-152.028	0.919866
1066	1443	60.0101	0.742489
1077	1443	228.039	0.667647
1294	1443	-74.9972	0.508019
1167	1443	229.06	0.6361
1097	1443	-154.997	0.685412
1237	1443	-76.0056	0.951524
1011	1443	-228.034	0.831578
1178	1443	304.542	0.898614
1107	1443	71.0388	0.55521
1428	1443	77.0483	0.533136
1075	1443	223.086	0.53512
1365	1443	-73.9932	0.589741
1274	1444	-209.563	0.603468
1383	1444	-209.563	0.603468
1249	1444	209.07	0.591244
1014	1444	-7.99628	0.730955
1332	1446	146.058	0.61959
1240	1447	-320.109	0.52504
125	1448	242.094	0.572466
1315	1448	2.0155	0.554738
109	1448	18.0105	0.602541
1068	1448	18.0101	0.554126
131	1448	-13.9798	0.705231
1101	1448	164.068	0.556901
138	1448	2.01532	0.800979
1209	1448	164.068	0.537997
1036	145	-1.00732	0.542867
111	145	-14.014	0.718243
1030	145	-50.0261	0.610301
122	145	7.9989	0.530824
1424	145	-1.5061	0.610618
1072	145	88.0264	0.509583
108	145	-133.576	0.693042
1054	1450	-102.984	0.515019
1048	1450	19.0099	0.613085
1433	1450	3.01526	0.557239
1422	1450	-149.052	0.586383
1388	1450	146.047	0.608118
1421	1450	-149.052	0.554024
1176	1450	382.592	0.585218
1373	1450	534.602	0.644271
1347	1450	-89.9935	0.641943
1125	1450	154.071	0.508049
1134	1450	-68.0266	0.801195
139	1450	-5.96198	0.508755
117	1450	-15.9938	0.771792
1306	1450	-12.9798	0.529665
1135	1450	447.615	0.849036
1208	1450	81.0261	0.835904
1370	1450	57.0403	0.513924
1226	1450	458.598	0.681805
1022	1450	-86.0466	0.533728
1067	1452	-463.261	0.562037
14	1452	-0.983398	0.968584
1169	1453	-59.9274	0.661373
1309	1453	-83.0244	0.556138
12	1453	0.13501	0.56909
1204	1453	-43.0151	0.678137
1385	1453	-43.0173	0.730202
1256	1453	-14.0157	0.86958
1408	1453	-191.057	0.634082
107	1453	-30.0061	0.856087
1159	1456	-0.00317383	0.786822
1244	1456	-238.121	0.719483
1436	1456	-336.158	0.688534
1281	1456	-165.091	0.790861
134	1456	-120.084	0.728195
1364	1456	-212.094	0.719279
143	1456	-328.153	0.647928
1015	1456	-248.163	0.711656
1149	1456	-108.081	0.738443
116	1456	-22.0273	0.604815
11	1456	18.0033	0.583403
1062	1457	84.0283	0.816708
135	1457	216.106	0.70604
1443	1458	-77.0482	0.515187
1086	1458	-320.051	0.64999
1107	1458	-6.0094	0.561087
1077	1458	150.991	0.719218
1097	1458	-232.045	0.697446
1428	1458	0.00012207	0.980369
1152	1458	-304.056	0.714743
1365	1458	-151.041	0.689502
1237	1458	-153.054	0.578176
1011	1458	-305.082	0.52635
1075	1458	146.037	0.814012
1167	1458	152.012	0.805711
1235	1458	-304.055	0.74297
1205	1459	-3.99396	0.689825
1283	1459	-3.99384	0.669989
1181	1459	139	0.713042
1127	1459	-19.9893	0.76453
1351	1459	108.02	0.553517
1272	146	-118.063	0.752307
1065	146	132.04	0.717275
126	146	30.0098	0.977418
1240	146	322.102	0.543446
1304	146	151.034	0.714312
1046	1460	-1.00208	0.547384
1085	1460	207.056	0.723288
13	1462	-216.036	0.593911
1108	1465	-0.981934	0.954372
1446	1466	-292.115	0.674708
1332	1466	-146.057	0.902178
1429	1468	-16.9797	0.751829
1248	1468	-30.0093	0.931236
1350	1468	-58.0179	0.736041
1350	147	164.075	0.899801
1248	147	192.084	0.918751
1468	147	222.093	0.846964
1404	147	189.103	0.830488
1166	1472	145.039	0.562214
1176	1472	382.592	0.612152
1376	1472	129.024	0.524171
1347	1472	-89.9933	0.688731
1296	1472	-17.0129	0.531565
1388	1472	146.047	0.665555
1422	1472	-149.052	0.637219
1022	1472	-86.0465	0.643707
117	1472	-15.9937	0.777766
1226	1472	458.598	0.627029
1137	1472	-70.9832	0.554935
139	1472	-5.96185	0.563917
1199	1472	106.079	0.570566
1104	1472	73.0462	0.568133
1208	1472	81.0262	0.790122
1112	1472	284.613	0.525036
1054	1472	-102.983	0.594838
1135	1472	447.615	0.687504
1230	1472	-17.0119	0.527223
1365	1472	15.9809	0.502299
1373	1472	534.603	0.559996
1450	1472	0.00012207	0.867527
1370	1472	57.0404	0.544232
1349	1472	-10.041	0.632069
1037	1472	298.603	0.556151
1259	1472	-94.9775	0.519442
1048	1472	19.0101	0.5073
1125	1472	154.071	0.560454
1134	1472	-68.0264	0.707722
1421	1472	-149.052	0.602461
1387	1472	126.009	0.609971
1365	1473	-151.004	0.748522
1152	1473	-304.018	0.598241
1167	1473	152.049	0.67458
1011	1473	-305.044	0.577874
1107	1473	-5.97174	0.926047
1235	1473	-304.018	0.616496
1178	1473	227.531	0.576026
1110	1473	152.013	0.83603
1005	1473	-229.039	0.597042
1428	1473	0.0377808	0.542646
1443	1473	-77.0106	0.585347
1097	1473	-232.008	0.577698
1406	1473	-168.001	0.56335
1077	1473	151.029	0.692579
1237	1473	-153.016	0.597071
1294	1473	-152.008	0.694202
1315	1474	-14.9879	0.873554
1101	1474	147.065	0.725884
1212	1474	-287.056	0.542908
1068	1474	1.00677	0.754338
138	1474	-14.988	0.813314
127	1474	-135.046	0.91996
1296	1474	153.017	0.578562
1448	1474	-17.0034	0.576117
114	1474	-135.046	0.911061
1209	1474	147.065	0.692803
1230	1474	153.018	0.600686
109	1474	1.00714	0.912178
1270	1474	153.018	0.627601
131	1474	-30.9832	0.583918
1152	1475	2.0152	0.528834
1235	1475	2.01532	0.52553
1086	1475	-13.9801	0.538996
1124	1476	-26.0005	0.531123
1048	1476	-126.03	0.532987
1134	1476	-213.066	0.732489
1376	1476	-16.016	0.546818
1472	1476	-145.04	0.695037
1450	1476	-145.04	0.787992
1135	1476	302.576	0.718463
1208	1476	-64.0134	0.70806
1166	1476	-0.000976562	0.57511
1226	1476	313.558	0.594192
1066	1477	312.036	0.610726
1376	1477	291.075	0.550212
1230	1477	145.04	0.606537
1259	1477	67.0742	0.509808
1311	1477	434.105	0.549065
1270	1477	145.04	0.598605
1349	1477	152.011	0.799253
1124	1477	281.091	0.587823
1180	1477	147.046	0.640446
1327	1477	411.134	0.545113
1054	1477	59.0683	0.546088
1421	1477	12.9993	0.632919
1387	1477	288.06	0.78605
1406	1477	161.036	0.60045
1296	1477	145.039	0.600158
1443	1477	252.026	0.609149
1200	1477	568.644	0.58705
1422	1477	12.9998	0.66404
1472	1477	162.052	0.635751
1104	1477	235.098	0.599187
1022	1477	76.0052	0.840138
1450	1477	162.052	0.518941
1147	1477	280.081	0.652924
1211	1478	-332.196	0.646956
1449	1478	-42.0133	0.62241
102	1478	59.0089	0.634168
103	1478	-208.106	0.651942
1258	1478	-248.137	0.734918
1024	1479	-52.0136	0.594241
147	148	13.9821	0.879863
1350	148	178.057	0.819899
1248	148	206.066	0.83597
1404	148	203.085	0.764922
1468	148	236.075	0.749921
1447	1485	-78.0685	0.697445
1140	1487	-146.037	0.696868
1	1488	13.9796	0.582209
1426	1488	-18.0114	0.937185
124	1488	13.9791	0.583279
1281	1489	-97.0624	0.678588
1093	1489	-394.202	0.587908
123	1489	-543.281	0.553267
1257	1489	58.0342	0.823597
105	1489	3.99329	0.559298
1244	1489	-170.093	0.623783
11	1489	86.0315	0.541307
1052	1489	-380.179	0.572409
134	1489	-52.0563	0.700148
1252	1489	100.049	0.546488
1436	1489	-268.13	0.669426
1364	1489	-144.065	0.648796
1263	1489	102.029	0.613522
1159	1489	68.025	0.608002
1110	1493	173.979	0.556201
1167	1493	174.016	0.50018
1349	1493	-155.059	0.535411
1107	1493	15.9949	0.887914
1473	1493	21.9667	0.664066
1376	1493	-15.9943	0.847775
1086	1493	-298.047	0.613254
1097	1493	-210.041	0.532251
1200	1493	261.575	0.54232
1406	1493	-146.034	0.557839
1387	1493	-19.0093	0.541614
1365	1493	-129.037	0.667598
1294	1493	-130.041	0.550427
1434	1494	14.0161	0.950131
1113	1494	66.0474	0.91029
1154	1494	252.225	0.619559
1046	1497	-42.0107	0.622523
1460	1497	-41.0087	0.744163
124	15	-152.011	0.779891
1	15	-152.011	0.788364
1006	15	-13.9799	0.555492
1405	15	152.011	0.881208
1381	15	146.058	0.850482
1172	15	152.012	0.876276
1285	150	13.0526	0.887303
141	150	-260.084	0.850064
1306	150	21.9693	0.521379
1000	150	15.9951	0.802146
1305	1500	21.0054	0.816772
1037	1502	-130.047	0.572077
1370	1502	-371.61	0.676783
1104	1502	-355.604	0.553056
1112	1502	-144.037	0.73464
1163	1502	16.0049	0.627616
139	1502	-434.612	0.659161
1137	1502	-499.633	0.630943
1234	1502	-79.0151	0.700248
1371	1502	16.0059	0.655268
1125	1502	-274.579	0.622239
1056	1505	28.9995	0.908818
1427	1506	-224.103	0.517519
1266	1506	-58.0066	0.55706
1402	1506	-84.0217	0.582758
1457	1508	66.0337	0.608589
1252	1509	506.244	0.50219
1093	1509	11.9934	0.638875
1027	1509	146.058	0.502153
135	1509	236.135	0.573569
1346	1509	-278.103	0.655586
1083	1509	-15.9974	0.779398
1052	1509	26.0156	0.650478
1457	1509	20.0292	0.587963
1508	1509	-46.0045	0.762612
1337	151	104.073	0.643931
1030	151	-17.9839	0.578784
1380	151	148.082	0.712879
1339	151	105.065	0.773303
108	151	-101.533	0.544958
1356	151	-29.506	0.639763
1131	151	-15.0049	0.603343
1072	151	120.069	0.798584
1506	1510	16.0016	0.824558
1266	1510	-42.005	0.691814
1316	1513	290.077	0.633736
1352	1515	0.00201416	0.900587
1279	1517	29.9899	0.611282
1139	1517	31.9689	0.956113
1307	1517	-216.137	0.630162
1243	1517	65.9385	0.505219
132	1517	-68.0628	0.68029
1428	1518	-144.023	0.616338
1475	1518	-450.094	0.590862
1167	1518	7.98865	0.646388
1075	1518	2.0144	0.68537
1077	1518	6.96826	0.57965
1097	1518	-376.068	0.527396
1458	1518	-144.023	0.618464
1154	1519	-323.154	0.579508
126	1519	-90.0652	0.809015
1410	1519	34.9894	0.924385
1304	1519	30.959	0.840761
127	1520	120.057	0.750438
1243	1521	106.006	0.653099
1238	1521	191.022	0.511976
120	1521	-10.0213	0.787733
1205	1521	11.9995	0.560346
1398	1521	-47.9654	0.59306
1025	1521	166.025	0.536225
1283	1521	11.9996	0.62122
1130	1521	-26.0006	0.610512
1372	1521	-0.000335693	0.59846
1048	1521	272.069	0.54069
1280	1522	-129.039	0.856295
134	1523	300.13	0.689033
1427	1523	46.0048	0.521388
1015	1523	172.051	0.673174
1052	1523	-27.9932	0.779516
1093	1523	-42.0154	0.846004
1456	1523	420.214	0.579539
1281	1523	255.124	0.670557
133	1523	386.185	0.575775
1017	1523	-233.123	0.608928
128	1523	354.172	0.588598
1364	1523	208.121	0.759225
1489	1523	352.186	0.633724
1436	1523	84.0564	0.85437
1159	1523	420.211	0.571315
1263	1523	454.215	0.594205
11	1523	438.218	0.602042
1244	1523	182.093	0.69609
105	1523	356.179	0.61392
1301	1523	314.129	0.684359
123	1523	-191.095	0.607676
1252	1523	452.235	0.660098
1266	1523	212.101	0.521342
1283	1526	-14.0156	0.745732
1127	1526	-30.0111	0.9952
1459	1526	-10.0217	0.784488
1181	1526	128.978	0.8021
1205	1526	-14.0157	0.937833
1326	1526	140.998	0.606448
1025	1526	140.01	0.699607
1020	1527	42.0312	0.599993
1062	1527	-208.072	0.573135
135	1527	-75.9945	0.834803
134	1527	42.009	0.842439
1122	1527	-653.349	0.560499
1457	1527	-292.1	0.642712
1139	1529	-48.0572	0.897756
1279	1529	-50.0362	0.563429
132	1529	-148.089	0.64278
1517	1529	-80.0261	0.906682
1088	1529	-149.125	0.53829
1051	153	15.9946	0.856346
1028	1531	586.308	0.579621
1014	1533	189.046	0.57154
1249	1533	406.112	0.531899
1014	1534	174.543	0.578955
1533	1534	-14.5023	0.856825
1231	1534	31.0196	0.704154
131	1539	-240.078	0.841976
125	1539	15.996	0.880623
1101	1539	-62.0301	0.55304
1448	1539	-226.098	0.547982
1209	1539	-62.0302	0.515236
138	1539	-224.083	0.616469
136	1541	-18.0012	0.649471
1082	1542	28.0311	0.981911
1529	1543	17.9888	0.856185
132	1543	-130.1	0.574109
1088	1543	-131.136	0.595595
1243	1543	3.90125	0.532744
1517	1543	-62.0373	0.872377
1139	1543	-30.0684	0.881473
1279	1543	-32.0474	0.557743
1058	1544	136.017	0.754182
1009	1544	-176.047	0.761007
115	1544	-162.032	0.78427
1021	1545	-298.145	0.825409
100	1545	-0.00402832	0.890616
1049	1545	-268.134	0.783598
1489	1546	-43.0353	0.761028
1257	1546	14.9989	0.764848
1055	1546	42.0044	0.762216
1034	155	98.0156	0.873774
1127	155	-157.986	0.830648
1459	155	-137.997	0.823401
1442	155	30.0477	0.70256
1117	155	-302.018	0.747857
1100	155	114.01	0.776635
1526	155	-127.975	0.838352
120	155	-164.011	0.565901
1351	155	-29.9763	0.60683
1181	155	1.00317	0.980605
1283	155	-141.99	0.655745
1220	155	304.019	0.775977
1205	155	-141.99	0.784901
1025	155	12.0348	0.523975
1397	155	130.006	0.575114
1405	1550	157.973	0.52459
1381	1550	152.02	0.650035
1139	1550	100.041	0.515118
1172	1550	157.974	0.533009
1517	1550	68.0717	0.59975
1543	1550	130.109	0.510419
132	1550	0.00888062	0.878763
1110	1551	382.059	0.53491
1077	1551	381.075	0.65055
1107	1551	224.075	0.525766
1097	1551	-1.96136	0.657106
1167	1551	382.096	0.623776
1100	1551	78.0031	0.503136
1397	1551	93.9988	0.525183
1011	1551	-74.9979	0.839137
1178	1551	457.578	0.850741
1326	1551	-22.9843	0.603299
1066	1551	213.046	0.762367
1237	1551	77.0303	0.902933
1005	1551	1.00787	0.942387
1473	1551	230.046	0.566541
1365	1551	79.0427	0.522177
1443	1551	153.036	0.926143
1294	1551	78.0387	0.540834
108	1552	-50.5162	0.519565
1067	1553	24.5026	0.615756
1061	1553	-9.0036	0.745675
1110	1556	302.014	0.598689
1152	1556	-154.017	0.713768
1294	1556	-2.00653	0.59868
1443	1556	72.9907	0.570077
1551	1556	-80.0452	0.525737
1365	1556	-1.0025	0.967743
1428	1556	150.039	0.689716
1493	1556	128.035	0.647276
1458	1556	150.039	0.685493
1011	1556	-155.043	0.591256
1086	1556	-170.012	0.685288
1097	1556	-82.0066	0.709769
1406	1556	-17.9993	0.658976
1005	1556	-79.0374	0.548873
1167	1556	302.051	0.721866
1075	1556	296.076	0.701364
1077	1556	301.03	0.722499
1235	1556	-154.017	0.724347
1473	1556	150.001	0.750163
1237	1556	-3.01495	0.623424
1107	1556	144.029	0.746149
1131	1557	8.50195	0.501816
1368	1557	46.5085	0.592951
1505	1559	901.425	0.788909
1056	1559	930.424	0.736968
1262	156	353.115	0.532513
13	156	0.999939	0.993235
1033	156	1.98383	0.871455
1085	156	1.00006	0.689063
1286	156	133.04	0.583225
1346	156	163.053	0.878003
1075	1560	147.081	0.540332
1406	1560	-166.995	0.522119
1167	1560	153.055	0.689626
1066	1560	-15.995	0.682566
1556	1560	-148.996	0.778826
1011	1560	-304.039	0.585054
1097	1560	-231.002	0.604314
1005	1560	-228.033	0.659809
1110	1560	153.018	0.852451
1107	1560	-4.96631	0.905049
1473	1560	1.00543	0.92158
1294	1560	-151.002	0.667114
1365	1560	-149.998	0.757674
1077	1560	152.034	0.770821
1443	1560	-76.0051	0.623318
1551	1560	-229.041	0.643346
1493	1560	-20.9612	0.651762
1178	1560	228.537	0.661258
1237	1560	-152.011	0.66056
1023	1561	178.027	0.827204
1358	1562	-75.9944	0.734638
1056	1565	-12.0094	0.578261
1121	1565	-907.515	0.536226
1505	1565	-41.0089	0.696822
114	1567	-15.9949	0.817849
1152	1567	152.048	0.61892
127	1567	-15.9947	0.819073
1130	1567	10.0215	0.587603
1086	1567	136.052	0.610448
1006	1567	-6.10352e-05	0.909698
1235	1567	152.048	0.586699
1171	1567	-151.007	0.732366
15	1567	13.9799	0.531202
1523	1568	43.9878	0.690038
134	1568	344.118	0.540971
1364	1568	252.109	0.61344
1093	1568	1.97241	0.694823
1361	1568	0.00244141	0.57172
1052	1568	15.9946	0.955958
1015	1568	216.039	0.641285
1436	1568	128.044	0.671715
1421	1569	-69.0349	0.716154
1472	1569	80.0175	0.544585
1134	1569	11.991	0.742084
1326	1569	-6.02863	0.70183
1238	1569	17.9805	0.697211
1105	1569	17.9796	0.703613
129	1569	89.0065	0.718222
1025	1569	-7.01672	0.705902
1422	1569	-69.0344	0.736019
1388	1569	226.065	0.658498
1316	1570	291.083	0.592537
1513	1570	1.00647	0.634919
1408	1571	843.903	0.537919
1377	1571	797.896	0.56684
1155	1577	132.041	0.918144
1242	1577	-377.22	0.623847
1153	1577	91.014	0.961186
1113	1577	-389.257	0.538033
1237	1578	-76.0076	0.80388
1167	1578	229.058	0.561384
1005	1578	-152.03	0.828494
1473	1578	77.0085	0.53269
1560	1578	76.0031	0.574933
1110	1578	229.021	0.510367
1551	1578	-153.038	0.849773
1011	1578	-228.036	0.764534
1178	1578	304.54	0.789676
1294	1578	-74.9992	0.505133
1066	1578	60.0081	0.710313
1077	1578	228.037	0.616974
1443	1578	-0.00201416	0.837252
1107	1578	71.0368	0.509152
1162	1579	7.50861	0.628394
1320	158	-70.0186	0.63208
1453	158	56.0228	0.513384
1413	158	-0.00341797	0.78095
1204	158	13.0077	0.742472
1256	158	42.0071	0.699486
1400	158	30.0109	0.653929
1087	158	-29.9976	0.654937
1090	158	-918.927	0.540023
1385	158	13.0055	0.763448
108	1583	-170.58	0.504711
1424	1583	-38.511	0.609626
1368	1583	-46.0454	0.503692
135	1585	-132.036	0.746139
128	1585	40.0098	0.601072
1020	1585	-14.0103	0.772457
105	1585	42.0171	0.821563
11	1585	124.055	0.523667
1265	1585	53.0168	0.705095
1527	1585	-56.0415	0.578107
136	1586	-293.048	0.797861
1110	1587	168.007	0.58142
1124	1587	-31.9515	0.558681
1311	1587	121.063	0.565347
1473	1587	15.994	0.814476
1270	1587	-168.002	0.690023
1107	1587	10.0222	0.566031
1493	1587	-5.97272	0.720107
1106	1587	-21.9467	0.509453
1365	1587	-135.01	0.535756
1560	1587	14.9885	0.556144
1066	1587	-1.00647	0.524746
1349	1587	-161.032	0.596574
1477	1587	-313.042	0.573852
1147	1587	-32.9613	0.596891
1230	1587	-168.003	0.691974
1022	1587	-237.037	0.584211
1296	1587	-168.004	0.657985
1166	1587	-5.95197	0.658602
1387	1587	-24.982	0.625112
1406	1587	-152.007	0.805807
1104	1587	-77.9445	0.512426
1200	1587	255.602	0.591368
1376	1587	-21.967	0.642659
1180	1587	-165.997	0.610033
1304	159	30.0091	0.964715
110	159	29.0259	0.560466
1410	159	34.0395	0.834813
1519	159	-0.949951	0.810386
148	159	-15.9998	0.618423
1286	159	15.0104	0.518637
1185	159	29.9727	0.526085
126	159	-91.0152	0.850045
146	159	-121.025	0.755238
1001	1591	296.128	0.592815
1345	1591	-108.078	0.578352
1167	1593	229.06	0.545774
1237	1593	-76.0057	0.81471
1011	1593	-228.034	0.789629
1551	1593	-153.036	0.839143
1005	1593	-152.028	0.81767
1178	1593	304.542	0.79874
1560	1593	76.0051	0.576287
1473	1593	77.0105	0.528562
1077	1593	228.039	0.619364
1443	1593	-6.10352e-05	0.836817
1578	1593	0.00195312	0.953532
1066	1593	60.0101	0.699935
1110	1593	229.023	0.502111
1396	1594	146.058	0.878232
1091	1595	-25.9786	0.533527
1334	1595	-34.9732	0.567786
1472	1595	-133.056	0.590036
1166	1595	11.9827	0.66859
1270	1595	-150.068	0.640792
1421	1595	-282.108	0.500713
1249	1595	350.625	0.634573
1101	1595	-156.021	0.583356
1104	1595	-60.0098	0.562865
1199	1595	-26.9774	0.52235
1450	1595	-133.056	0.562606
1383	1595	-68.0078	0.640263
1274	1595	-68.0078	0.640263
117	1595	-149.05	0.664922
1230	1595	-150.068	0.643824
1106	1595	-4.01208	0.603665
1376	1595	-4.03235	0.570802
1074	1595	-7.99481	0.710177
1444	1595	141.555	0.66549
1296	1595	-150.069	0.601027
1349	1595	-143.097	0.557592
1209	1595	-156.021	0.578854
1477	1595	-295.108	0.553789
1014	1595	133.559	0.66017
1022	1595	-219.103	0.586236
1406	1595	-134.072	0.529302
1063	1595	-4.01147	0.653987
1435	1596	-114.042	0.56214
1408	1596	146.061	0.918166
158	1597	1544.86	0.529791
1320	1597	1474.84	0.528332
1090	1597	625.931	0.602194
1476	1598	-291.588	0.693457
1371	1598	8.02844	0.529559
1373	1598	97.975	0.666669
1176	1598	-54.0359	0.559099
1347	1598	-526.621	0.554893
1208	1598	-355.601	0.807765
139	1598	-442.589	0.570196
1388	1598	-290.58	0.500021
1234	1598	-86.9926	0.599427
1450	1598	-436.627	0.838155
1135	1598	10.9878	0.910549
1472	1598	-436.628	0.712269
1134	1598	-504.654	0.607114
1112	1598	-152.014	0.68754
1163	1598	8.02747	0.541705
1226	1598	21.9702	0.685352
1370	1598	-379.587	0.587255
1424	1599	6.53564	0.500224
151	1599	-24.0005	0.507429
1064	1599	-30.506	0.57387
1368	1599	-0.998779	0.835829
1557	1599	-47.5073	0.557739
128	16	-79.0018	0.616759
134	16	-133.044	0.671518
1263	16	21.0413	0.598527
116	16	-34.9869	0.633974
123	16	-624.269	0.558917
11	16	5.0437	0.66637
133	16	-46.9893	0.578011
105	16	-76.9945	0.655631
1523	16	-433.174	0.630095
128	160	82.0533	0.707629
1017	160	-505.241	0.560498
1263	160	182.096	0.783511
1523	160	-272.119	0.581367
116	160	126.068	0.754576
134	160	28.0111	0.673973
133	160	114.066	0.714804
1301	160	42.0099	0.903614
1093	160	-314.134	0.716916
1265	160	95.0604	0.53237
1244	160	-90.0258	0.616498
16	160	161.055	0.614682
1585	160	42.0436	0.519053
11	160	166.099	0.886604
105	160	84.0607	0.897552
1020	160	28.0333	0.567888
1104	1601	-211.063	0.628029
1450	1601	-284.109	0.510414
1199	1601	-178.031	0.651678
1037	1601	14.4939	0.650947
1259	1601	-379.087	0.652042
1054	1601	-387.093	0.680211
1370	1601	-227.069	0.85147
