#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags
1949	M-H	n/a	1	NCGC00380690-01_C22H22O11_beta-D-Glucopyranose, 6-O-[(2E)-1-oxo-3-phenyl-2-propen-1-yl]-, 1-(3,4,5-trihydroxybenzoate)	isolated	lfnothias	462.116	InChI=1S/C22H22O11/c23-13-8-12(9-14(24)17(13)26)21(30)33-22-20(29)19(28)18(27)15(32-22)10-31-16(25)7-6-11-4-2-1-3-5-11/h1-9,15,18-20,22-24,26-29H,10H2/b7-6+/t15-,18-,19+,20-,22+/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	461.109	lib-00017.mgf	Gold	1	0.723392	2.05167	0.000946045	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	461.109	n/a	0	8	O[C@H]1[C@H](O)[C@@H](COC(=O)/C=C/C2=CC=CC=C2)O[C@@H](OC(=O)C3=CC(=C(O)C(=C3)O)O)[C@@H]1O	1	461.108	spectra/specs_ms.pklbin	CCMSLIB00000850415	7.07499e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 
1950	M-H	N/A	-1	3-O-(beta-D-glucopyranosyl)-catechin-(4alpha->8)-catechin|3-O-<beta-D-glucopyranosyl>-catechin-(4alpha->8)-catechin	Other	GCYounkin	740.195	N/A	N/A	qTof	Negative	LC-ESI	739.188	lib-00025.mgf	Bronze	3	0.319297	1.73398	0.00128174	null	TAKursar	739.188	N/A	0	9	C1([H])(c2c(c([H])c(O[H])c([H])c2O[H])OC([H])(c3c([H])c([H])c(O[H])c(O[H])c3[H])C1([H])OC4([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C4([H])O[H])c5c(O[H])c([H])c(O[H])c(C([H])([H])C([H])(O[H])C([H])(c6c([H])c([H])c(O[H])c(O[H])c6[H])O7)c57	1	739.187	spectra/specs_ms.pklbin	CCMSLIB00001723135	2.74373e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1951	M-H	N/A	-1	Gallocatechin_Gallate_Gallate_Gallate	Other	GCYounkin	762.107	N/A	N/A	qTof	Negative	LC-ESI	761.1	lib-00027.mgf	Bronze	3	0.621522	1.2029	0.000915527	PRIVATE-USER	TAKursar	761.1	N/A	0	6	c12c(c(cc(c1)O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)OC(=O)c1cc(c(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)O	1	761.099	spectra/specs_ms.pklbin	CCMSLIB00001057969	2.58622e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1960	M-H	38953-85-4	1	Isovitexin	Isolated	Denise Silva	432.106	InChI=1S/C21H20O10/c22-7-14-17(26)19(28)20(29)21(31-14)16-11(25)6-13-15(18(16)27)10(24)5-12(30-13)8-1-3-9(23)4-2-8/h1-6,14,17,19-23,25-29H,7H2/t14-,17-,19+,20-,21+/m1/s1	N/A	qTof	Negative	DI-ESI	431.114	lib-00010.mgf	Bronze	3	0.858154	39.2164	0.0169067	GNPS-LIBRARY	Norberto Lopes	431.114	N/A	0	8	O=C1C2=C(O)C([C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)=C(O)C=C2OC(C4=CC=C(O)C=C4)=C1	1	431.097	spectra/specs_ms.pklbin	CCMSLIB00000081704	3.03049e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1962	M-H	n/a	1	NCGC00164319-09![(2R,3R)-5,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2H-chromen-3-yl] 3,4,5-trihydroxybenzoate	isolated	lfnothias	458.085	InChI=1S/C22H18O11/c23-10-5-12(24)11-7-18(33-22(31)9-3-15(27)20(30)16(28)4-9)21(32-17(11)6-10)8-1-13(25)19(29)14(26)2-8/h1-6,18,21,23-30H,7H2/t18-,21-/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	457.078	lib-00017.mgf	Gold	1	0.841949	1.53563	0.000701904	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	457.078	n/a	0	7	OC1=CC(O)=C2C[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC2=C1)C4=CC(O)=C(O)C(O)=C4	1	457.077	spectra/specs_ms.pklbin	CCMSLIB00000846173	1.95965e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 
1974	M-H	N/A	-1	Di_Hydro_Quercetin_Pentose_Gallate	Other	GCYounkin	588.112	N/A	N/A	qTof	Negative	LC-ESI	587.104	lib-00027.mgf	Bronze	3	0.461989	1.0396	0.000610352	PRIVATE-USER	TAKursar	587.104	N/A	0	8	c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1cc(c(cc1)O)O)OC(=O)c1cc(c(c(c1)OC1OC(C(C1O)O)CO)O)O	1	587.104	spectra/specs_ms.pklbin	CCMSLIB00001057601	728964	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1982	M-H	N/A	-1	8-<2-(3.4-Dihydroxy-phenyl)-3.5.7-trihydroxy-chromanyl-(4)>-3.4.5.7.3'.4'-hexahydroxy-flavan|8-[2-(3.4-Dihydroxy-phenyl)-3.5.7-trihydroxy-chromanyl-(4)]-3.4.5.7.3'.4'-hexahydroxy-flavan	Other	GCYounkin	594.137	N/A	N/A	qTof	Negative	LC-ESI	593.13	lib-00025.mgf	Bronze	3	0.412291	2.36678	0.00140381	null	TAKursar	593.13	N/A	0	6	C1([H])(C([H])(O[H])C([H])(c2c([H])c([H])c(O[H])c(O[H])c2[H])Oc(c([H])c(O[H])c([H])c3O[H])c13)c4c(O[H])c([H])c(O[H])c(C([H])(O[H])C([H])(O[H])C([H])(c5c([H])c([H])c(O[H])c(O[H])c5[H])O6)c46	1	593.129	spectra/specs_ms.pklbin	CCMSLIB00001635148	356348	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1986	M-H	N/A	-1	name_unknown	Other	GCYounkin	866.206	N/A	N/A	qTof	Negative	LC-ESI	865.199	lib-00026.mgf	Bronze	3	0.439126	1.83416	0.00158691	PRIVATE-USER	TAKursar	865.199	N/A	0	7	C1([H])(C([H])(O[H])C([H])(c2c([H])c([H])c(O[H])c(O[H])c2[H])Oc(c([H])c(O[H])c(C3([H])C([H])(O[H])C([H])(c4c([H])c([H])c(O[H])c(O[H])c4[H])Oc(c([H])c(O[H])c([H])c5O[H])c35)c6O[H])c16)c7c(O[H])c([H])c(O[H])c(C([H])([H])C([H])(O[H])C([H])(c8c([H])c([H])c(O[H])c(O[H])c8[H])O9)c79	1	865.197	spectra/specs_ms.pklbin	CCMSLIB00001760482	7.57861e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1987	M-H	n/a	1	NCGC00385459-01!(3R,4R,5R)-3-hydroxy-4,5-bis[(3,4,5-trihydroxybenzoyl)oxy]cyclohexene-1-carboxylic acid	isolated	lfnothias	478.075	InChI=1S/C21H18O13/c22-10-2-8(3-11(23)16(10)27)20(31)33-15-6-7(19(29)30)1-14(26)18(15)34-21(32)9-4-12(24)17(28)13(25)5-9/h1-5,14-15,18,22-28H,6H2,(H,29,30)/t14-,15-,18-/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	477.068	lib-00017.mgf	Gold	1	0.854312	3.64623	0.0017395	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	477.068	n/a	0	7	O[C@@H]1C=C(C[C@@H](OC(=O)C2=CC(O)=C(O)C(O)=C2)[C@@H]1OC(=O)C3=CC(O)=C(O)C(O)=C3)C(O)=O	1	477.066	spectra/specs_ms.pklbin	CCMSLIB00000846641	174719	UPDATE-SINGLE-ANNOTATED-GOLD	 
199	M-H	N/A	-1	"trans-1',5',5-(5-carboxymethyl-2-oxocyclopentyl)-3Z-pentenyl-(6-O-galloyl)-glucopyranoside"	Other	GCYounkin	540.184	N/A	N/A	qTof	Negative	LC-ESI	539.177	lib-00025.mgf	Bronze	3	0.343911	2.03761	0.00109863	null	TAKursar	539.177	N/A	0	8	[C@@]1([H])(C([H])([H])OC(=O)c2c([H])c(O[H])c(O[H])c(O[H])c2[H])O[C@]([H])(OC([H])([H])C([H])([H])C([H])=C([H])/C([C@@]3([H])C(=O)C([H])([H])C([H])([H])[C@]3([H])C([H])([H])C(=O)O[H])([H])[H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@@]1([H])O[H]	1	539.176	spectra/specs_ms.pklbin	CCMSLIB00001445026	237375	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1990	M-H	N/A	-1	euphormisin_M3	Other	GCYounkin	636.096	N/A	N/A	qTof	Negative	LC-ESI	635.089	lib-00026.mgf	Bronze	3	0.725218	2.21041	0.00140381	PRIVATE-USER	TAKursar	635.089	N/A	0	6	C1([H])(OC(=O)c2c([H])c(O[H])c(O[H])c(O[H])c2[H])C([H])(O[H])C([H])(O[H])C([H])(OC(=O)c3c([H])c(O[H])c(O[H])c(O[H])c3[H])OC1([H])C([H])([H])OC(=O)c4c([H])c(O[H])c(O[H])c(O[H])c4[H]	1	635.088	spectra/specs_ms.pklbin	CCMSLIB00001790764	1.25884e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1991	M-H	 	-1	Quinic Acid	Other	Ricardo M Borges	0.0	 	 	Ion Trap	Negative	DI-ESI	191.055	lib-00010.mgf	Bronze	3	0.614909	3.67383	0.000701904	GNPS-LIBRARY	Ricardo M Borges	191.055	 	0	7	 	1	191.056	spectra/specs_ms.pklbin	CCMSLIB00000579203	13119.2	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1992	M-H	 	-1	Quinic Acid	Other	Ricardo M Borges	0.0	 	 	Ion Trap	Negative	DI-ESI	191.055	lib-00010.mgf	Bronze	3	0.603664	3.7537	0.000717163	GNPS-LIBRARY	Ricardo M Borges	191.055	 	0	7	 	1	191.056	spectra/specs_ms.pklbin	CCMSLIB00000579203	14808.8	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1994	M-H	n/a	1	NCGC00384654-01![(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-[[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxymethyl]-2-(3,4,5-trihydroxybenzoyl)oxyoxan-3-yl] 3,4,5-trihydroxybenzoate	isolated	lfnothias	630.122	InChI=1S/C29H26O16/c30-15-4-1-12(2-5-15)3-6-21(35)42-11-20-24(38)25(39)26(44-27(40)13-7-16(31)22(36)17(32)8-13)29(43-20)45-28(41)14-9-18(33)23(37)19(34)10-14/h1-10,20,24-26,29-34,36-39H,11H2/b6-3+/t20-,24-,25+,26-,29+/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	629.115	lib-00017.mgf	Gold	1	0.511614	1.16421	0.000732422	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	629.115	n/a	0	8	O[C@@H]1[C@@H](COC(=O)\C=C\C2=CC=C(O)C=C2)O[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC(=O)C4=CC(O)=C(O)C(O)=C4)[C@H]1O	1	629.114	spectra/specs_ms.pklbin	CCMSLIB00000846206	326301	UPDATE-SINGLE-ANNOTATED-GOLD	 
200	M-H	N/A	-1	randioside	Other	GCYounkin	372.106	N/A	N/A	qTof	Negative	LC-ESI	371.098	lib-00025.mgf	Bronze	3	0.338344	1.80919	0.000671387	null	TAKursar	371.098	N/A	0	6	C12([H])C([H])(C(=O)C([H])=C1[H])C([H])(OC([H])=C2C(=O)OC([H])([H])[H])OC3([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C3([H])O[H]	1	371.098	spectra/specs_ms.pklbin	CCMSLIB00001688449	158779	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2004	M-H	N/A	-1	Procyanidin_B7-3-O-gallate	Other	GCYounkin	730.153	N/A	N/A	qTof	Negative	LC-ESI	729.146	lib-00026.mgf	Bronze	3	0.478691	1.50674	0.00109863	PRIVATE-USER	TAKursar	729.146	N/A	0	12	c1([H])c(C(OC([H])(C([H])(c2c([H])c([H])c(O[H])c(O[H])c2[H])Oc(c3c(O[H])c4[H])c([H])c4O[H])C3([H])c5c(c(C([H])([H])C([H])(C([H])(O6)c7c([H])c([H])c(O[H])c(O[H])c7[H])O[H])c6c([H])c5O[H])O[H])=O)c([H])c(O[H])c(O[H])c1O[H]	1	729.145	spectra/specs_ms.pklbin	CCMSLIB00001938082	606488	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2005	M-H	35323-91-2	1	ReSpect:PT204560 (+)-Epicatechin|EpCt-pl|ent-Epicatechin|Epicatechol|(+)-3,3',4',5,7-Pentahydroxyflavan|(2S,3S)-2-(3,4-dihydroxyphenyl)chroman-3,5,7-triol	Isolated	ReSpect	0.0	1/C15H14O6/c16-8-4-11(18)9-6-13(20)15(21-14(9)5-8)7-1-2-10(17)12(19)3-7/h1-5,13,15-20H,6H2/t13-,15-/m0/s1	N/A	qTof	Negative	LC-ESI	289.071	lib-00007.mgf	Bronze	3	0.953993	1.26685	0.000366211	RESPECT	Putative ReSpect Match	289.071	N/A	0	10	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O	1	289.071	spectra/specs_ms.pklbin	CCMSLIB00000222137	5.00206e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2007	M-H	N/A	-1	Catechin_Hexose_Gallate	Other	GCYounkin	604.143	N/A	N/A	qTof	Negative	LC-ESI	603.136	lib-00027.mgf	Bronze	3	0.350291	1.61914	0.000976562	PRIVATE-USER	TAKursar	603.136	N/A	0	7	c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)OC1C(C(C(C(O1)CO)O)O)O	1	603.135	spectra/specs_ms.pklbin	CCMSLIB00001057112	6.94013e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
201	M+H	529555	1	Spectral Match to Naringenin-7-O-glucoside from NIST14	Isolated	Data deposited by dfloros	0.0	N/A	N/A	HCD	Positive	ESI	435.132	lib-00024.mgf	Bronze	3	0.582471	9.39797	0.00408936	GNPS-NIST14-MATCHES	Data from Pieter Dorrestein	435.132	N/A	0	6	N/A	1	435.128	spectra/specs_ms.pklbin	CCMSLIB00003136756	3.49668e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2012	M-H	N/A	-1	Myricetin	Other	GCYounkin	318.038	N/A	N/A	qTof	Negative	LC-ESI	317.03	lib-00027.mgf	Bronze	3	0.429797	5.19808	0.00164795	PRIVATE-USER	TAKursar	317.03	N/A	0	8	c12c(c(cc(c1)O)O)c(=O)c(c(o2)c1cc(c(c(c1)O)O)O)O	1	317.029	spectra/specs_ms.pklbin	CCMSLIB00001057254	139934	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2015	M-H	N/A	-1	Gallocatechin_Gallate	Other	GCYounkin	458.085	N/A	N/A	qTof	Negative	LC-ESI	457.078	lib-00027.mgf	Bronze	3	0.61414	5.94224	0.00271606	PRIVATE-USER	TAKursar	457.078	N/A	0	6	c12c(c(cc(c1)O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)OC(=O)c1cc(c(c(c1)O)O)O	1	457.075	spectra/specs_ms.pklbin	CCMSLIB00001056953	32918.3	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2017	M-H	N/A	-1	"(+)-catechin_3,5-di-O-gallate"	Other	GCYounkin	594.101	N/A	N/A	qTof	Negative	LC-ESI	593.094	lib-00025.mgf	Bronze	3	0.513075	2.26402	0.00134277	null	TAKursar	593.094	N/A	0	8	[C@]1([H])(Oc2c(c(c([H])c(O[H])c2[H])OC(=O)c3c([H])c(O[H])c(O[H])c(O[H])c3[H])C([H])([H])[C@]1([H])OC(=O)c4c([H])c(O[H])c(O[H])c(O[H])c4[H])c5c([H])c([H])c(O[H])c(O[H])c5[H]	1	593.092	spectra/specs_ms.pklbin	CCMSLIB00001365926	83797.9	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2020	M-H	n/a	1	NCGC00169759-02![(2S,3R,4R,5S,6S)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,5-dihydroxy-6-methyloxan-4-yl] 3,4,5-trihydroxybenzoate	isolated	lfnothias	600.112	InChI=1S/C28H24O15/c1-9-20(35)25(42-27(39)11-5-16(33)21(36)17(34)6-11)23(38)28(40-9)43-26-22(37)19-15(32)7-12(29)8-18(19)41-24(26)10-2-3-13(30)14(31)4-10/h2-9,20,23,25,28-36,38H,1H3/t9-,20-,23+,25+,28-/m0/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	599.105	lib-00017.mgf	Gold	1	0.656321	2.64881	0.00158691	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	599.105	n/a	0	7	C[C@@H]1O[C@@H](OC2=C(OC3=C(C(O)=CC(O)=C3)C2=O)C4=CC(O)=C(O)C=C4)[C@H](O)[C@H](OC(=O)C5=CC(O)=C(O)C(O)=C5)[C@H]1O	1	599.103	spectra/specs_ms.pklbin	CCMSLIB00000845475	3.73349e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 
2026	M-H	N/A	-1	"3,5-Di-O-galloylepigallocatechin"	Other	GCYounkin	610.096	N/A	N/A	qTof	Negative	LC-ESI	609.089	lib-00026.mgf	Bronze	3	0.321231	2.00415	0.0012207	PRIVATE-USER	TAKursar	609.089	N/A	0	7	c1(c([H])c([H])c(O[H])c(O[H])c1O[H])C(=O)OC([H])(C([H])([H])c2c(c([H])c(O[H])c([H])c2OC(=O)c3c([H])c(O[H])c(c(O[H])c3[H])O[H])O4)C4([H])c5c([H])c(O[H])c(c(O[H])c5[H])O[H]	1	609.087	spectra/specs_ms.pklbin	CCMSLIB00002031151	62498.4	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2029	M-H	N/A	-1	kandelin_A-1|Kandelin_A1	Other	GCYounkin	740.174	N/A	N/A	qTof	Negative	LC-ESI	739.167	lib-00026.mgf	Bronze	3	0.349894	0.247719	0.000183105	PRIVATE-USER	TAKursar	739.167	N/A	0	9	c12c(OC([H])(c3c([H])c([H])c(O[H])c(O[H])c3[H])C([H])(O[H])C1([H])c4c(O[H])c([H])c(O[H])c(C([H])([H])C([H])(O[H])C([H])(c5c([H])c([H])c(O[H])c(O[H])c5[H])O6)c46)c7c(OC(=O)C([H])([H])C7([H])c8c([H])c([H])c(O[H])c(O[H])c8[H])c([H])c2O[H]	1	739.167	spectra/specs_ms.pklbin	CCMSLIB00001813382	991846	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2036	M-H	N/A	-1	"3',4'-dihydroxyphenethyl_alcohol_1-O-beta-D-(6''-O-galloyl)-glucopyranoside"	Other	GCYounkin	468.127	N/A	N/A	qTof	Negative	LC-ESI	467.12	lib-00025.mgf	Bronze	3	0.584012	1.56795	0.000732422	null	TAKursar	467.12	N/A	0	6	C1([H])(C([H])([H])OC(=O)c2c([H])c(O[H])c(O[H])c(O[H])c2[H])OC([H])(OC([H])([H])C([H])([H])c3c([H])c([H])c(O[H])c(O[H])c3[H])C([H])(O[H])C([H])(O[H])C1([H])O[H]	1	467.119	spectra/specs_ms.pklbin	CCMSLIB00001605703	14287.3	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2044	M-H	N/A	-1	Catechin_Epicatechin_Gallate	Other	GCYounkin	442.09	N/A	N/A	qTof	Negative	LC-ESI	441.083	lib-00027.mgf	Bronze	3	0.696335	2.90589	0.00128174	PRIVATE-USER	TAKursar	441.083	N/A	0	7	c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)O	1	441.081	spectra/specs_ms.pklbin	CCMSLIB00001057374	2.44105e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2045	M-H	n/a	1	NCGC00380476-01!5,7-dihydroxy-2-(4-hydroxyphenyl)-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-2,3-dihydrochromen-4-one	isolated	lfnothias	434.121	InChI=1S/C21H22O10/c22-7-14-17(26)19(28)20(29)21(31-14)16-11(25)6-13-15(18(16)27)10(24)5-12(30-13)8-1-3-9(23)4-2-8/h1-4,6,12,14,17,19-23,25-29H,5,7H2	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	433.114	lib-00017.mgf	Gold	1	0.681593	2.11383	0.000915527	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	433.114	n/a	0	6	OCC1OC(C(O)C(O)C1O)C2=C(O)C=C3OC(CC(=O)C3=C2O)C4=CC=C(O)C=C4	1	433.113	spectra/specs_ms.pklbin	CCMSLIB00000845882	1.07031e+07	UPDATE-SINGLE-ANNOTATED-GOLD	 
2059	M-H	73223	1	Spectral Match to L-Tryptophan from NIST14	Isolated	Data deposited by fevargas	0.0	N/A	N/A	HCD	Negative	ESI	203.083	lib-00024.mgf	Bronze	3	0.923137	4.58328	0.000930786	GNPS-NIST14-MATCHES	Data from Kevin Bush	203.083	N/A	0	7	N/A	1	203.082	spectra/specs_ms.pklbin	CCMSLIB00003138464	77667.4	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2066	M-H	n/a	1	NCGC00385650-01![(2R,3R,4R,5R,6S)-5-hydroxy-3,4,6-tris[(3,4,5-trihydroxybenzoyl)oxy]oxan-2-yl]methyl 3,4,5-trihydroxybenzoate	isolated	lfnothias	788.107	InChI=1S/C34H28O22/c35-14-1-10(2-15(36)23(14)43)30(48)52-9-22-28(54-31(49)11-3-16(37)24(44)17(38)4-11)29(55-32(50)12-5-18(39)25(45)19(40)6-12)27(47)34(53-22)56-33(51)13-7-20(41)26(46)21(42)8-13/h1-8,22,27-29,34-47H,9H2/t22-,27-,28-,29-,34+/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	787.1	lib-00017.mgf	Gold	1	0.530631	0.930532	0.000732422	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	787.1	n/a	0	9	O[C@H]1[C@H](OC(=O)C2=CC(O)=C(O)C(O)=C2)O[C@H](COC(=O)C3=CC(O)=C(O)C(O)=C3)[C@@H](OC(=O)C4=CC(O)=C(O)C(O)=C4)[C@@H]1OC(=O)C5=CC(O)=C(O)C(O)=C5	1	787.099	spectra/specs_ms.pklbin	CCMSLIB00000846253	1.89606e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 
2071	M-H	N/A	-1	Di_Catechin_Type_B_Coumarate	Other	GCYounkin	724.179	N/A	N/A	qTof	Negative	LC-ESI	723.172	lib-00027.mgf	Bronze	3	0.402808	0.759593	0.000549316	PRIVATE-USER	TAKursar	723.172	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1ccc(c(c1)OC(=O)/C=C/c1ccc(cc1)O)O)O	1	723.171	spectra/specs_ms.pklbin	CCMSLIB00001056702	1.24232e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2078	M-H	970-74-1	1	Epigallocatechin	Isolated	Denise Silva	306.074	InChI=1S/C15H14O7/c16-7-3-9(17)8-5-12(20)15(22-13(8)4-7)6-1-10(18)14(21)11(19)2-6/h1-4,12,15-21H,5H2/t12-,15-/m1/s1	N/A	qTof	Negative	DI-ESI	305.059	lib-00010.mgf	Bronze	3	0.951019	21.4082	0.00653076	GNPS-LIBRARY	Norberto Lopes	305.059	N/A	0	9	OC1=C(C[C@@H](O)[C@@H](C2=CC(O)=C(O)C(O)=C2)O3)C3=CC(O)=C1	1	305.066	spectra/specs_ms.pklbin	CCMSLIB00000081482	1.1643e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
208	M-H	N/A	-1	1-O-caffeoyl-3-O-galloyl-beta-D-glucopyranose	Other	GCYounkin	494.106	N/A	N/A	qTof	Negative	LC-ESI	493.099	lib-00025.mgf	Bronze	3	0.705955	1.85668	0.000915527	null	TAKursar	493.099	N/A	0	6	[C@@]1([H])(OC(=O)c2c([H])c(O[H])c(O[H])c(O[H])c2[H])[C@]([H])(O[H])[C@@]([H])(C([H])([H])O[H])O[C@@]([H])(OC(=O)C([H])=C([H])c3c([H])c([H])c(O[H])c(O[H])c3[H])[C@]1([H])O[H]	1	493.098	spectra/specs_ms.pklbin	CCMSLIB00001476523	5.52855e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2087	M-H	 	-1	Quinic Acid	Other	Ricardo M Borges	0.0	 	 	Ion Trap	Negative	DI-ESI	191.055	lib-00010.mgf	Bronze	3	0.633499	1.43759	0.000274658	GNPS-LIBRARY	Ricardo M Borges	191.055	 	0	7	 	1	191.055	spectra/specs_ms.pklbin	CCMSLIB00000579203	38941.5	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2091	M-H	N/A	-1	"<4,6:4,6>-2,3-trans-3,4-cis:2',3'-trans-3',4'-trans:2'',3''-trans-3'',4''-bi-<(-)-fisetinidol>-(+)-mollisacacidin|[4,6:4,6]-2,3-trans-3,4-cis:2',3'-trans-3',4'-trans:2'',3''-trans-3'',4''-bi-((-)-fisetinidol)-(+)-mollisacacidin"	Other	GCYounkin	834.216	N/A	N/A	qTof	Negative	LC-ESI	833.209	lib-00025.mgf	Bronze	3	0.376852	1.68482	0.00140381	null	TAKursar	833.209	N/A	0	8	C1([H])(C([H])(O[H])C([H])(c2c([H])c([H])c(O[H])c(O[H])c2[H])Oc(c([H])c(O[H])c(C3([H])C([H])(O[H])C([H])(c4c([H])c([H])c(O[H])c(O[H])c4[H])Oc(c([H])c(O[H])c([H])c5[H])c35)c6[H])c16)c7c(O[H])c([H])c(OC([H])(c8c([H])c([H])c(O[H])c(O[H])c8[H])C([H])(O[H])C9([H])O[H])c9c7[H]	1	833.207	spectra/specs_ms.pklbin	CCMSLIB00001665901	662575	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2093	M-H	N/A	-1	Di_Hydro_Myricetin_Gallate_Cinnamate	Other	GCYounkin	602.106	N/A	N/A	qTof	Negative	LC-ESI	601.099	lib-00027.mgf	Bronze	3	0.335213	23.2525	0.0139771	PRIVATE-USER	TAKursar	601.099	N/A	0	7	c12c(c(cc(c1)O)OC(=O)c1cc(c(c(c1)O)O)O)C(=O)C(C(O2)c1cc(c(c(c1)O)O)O)OC(=O)/C=C/c1ccccc1	1	601.113	spectra/specs_ms.pklbin	CCMSLIB00001056620	66112.5	UPDATE-SINGLE-ANNOTATED-BRONZE	 
