#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags
2513	M-H	N/A	-1	3-O-(beta-D-galactopyranosyl-(1->3)-beta-D-glucopyranosyl)serjanic_acid_28-O-beta-D-glucopyranoside	Other	GCYounkin	986.509	N/A	N/A	qTof	Negative	LC-ESI	985.501	lib-00025.mgf	Bronze	3	0.324731	13.4395	0.0132446	null	TAKursar	985.501	N/A	0	6	C12(C([H])([H])[H])C(=C([H])C([H])([H])C([H])(C3(C([H])([H])[H])C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])(OC4([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(OC5([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C5([H])O[H])C4([H])O[H])C([H])([H])C3([H])[H])C([H])([H])C6([H])[H])C16C([H])([H])[H])C7([H])C(C([H])([H])C([H])([H])C(C([H])([H])[H])(C(=O)OC([H])([H])[H])C7([H])[H])(C(=O)OC8([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C8([H])O[H])C([H])([H])C2([H])[H]	1	985.515	spectra/specs_ms.pklbin	CCMSLIB00001608067	23464.4	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2514	M-H	N/A	-1	name_unknown	Other	GCYounkin	866.206	N/A	N/A	qTof	Negative	LC-ESI	865.199	lib-00026.mgf	Bronze	3	0.450063	1.34035	0.00115967	PRIVATE-USER	TAKursar	865.199	N/A	0	7	C1([H])(C([H])(O[H])C([H])(c2c([H])c([H])c(O[H])c(O[H])c2[H])Oc(c([H])c(O[H])c(C3([H])C([H])(O[H])C([H])(c4c([H])c([H])c(O[H])c(O[H])c4[H])Oc(c([H])c(O[H])c([H])c5O[H])c35)c6O[H])c16)c7c(O[H])c([H])c(O[H])c(C([H])([H])C([H])(O[H])C([H])(c8c([H])c([H])c(O[H])c(O[H])c8[H])O9)c79	1	865.197	spectra/specs_ms.pklbin	CCMSLIB00001760482	2.13863e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2518	M+H	520-18-3	-1	Kaempferol	Commercial	Denise	286.048	InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)15-14(20)13(19)12-10(18)5-9(17)6-11(12)21-15/h1-6,16-18,20H	 	qTof	Negative	DI-ESI	285.034	lib-00010.mgf	Bronze	3	0.642017	20.0214	0.00570679	GNPS-LIBRARY	Norberto	285.034	 	0	6	O=C1C2=C(C=C(C=C2OC(C3=CC=C(C=C3)O)=C1O)O)O	1	285.04	spectra/specs_ms.pklbin	CCMSLIB00000077232	52223	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2531	M-H	n/a	1	NCGC00385598-01!(2R,3R)-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one	isolated	lfnothias	466.111	InChI=1S/C21H22O12/c22-6-13-15(27)17(29)18(30)21(32-13)33-20-16(28)14-11(26)4-8(23)5-12(14)31-19(20)7-1-2-9(24)10(25)3-7/h1-5,13,15,17-27,29-30H,6H2/t13-,15-,17+,18-,19-,20+,21+/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	465.104	lib-00017.mgf	Gold	1	0.78929	21.784	0.0101318	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	465.104	n/a	0	9	OC[C@H]1O[C@@H](O[C@@H]2[C@H](OC3=CC(O)=CC(O)=C3C2=O)C4=CC(O)=C(O)C=C4)[C@H](O)[C@@H](O)[C@@H]1O	1	465.094	spectra/specs_ms.pklbin	CCMSLIB00000846236	15575.6	UPDATE-SINGLE-ANNOTATED-GOLD	 
2535	[M+H]	26811-41-6	1	ReSpect:PT204260 luteolin-7-O-glucoside|Lutl-7-Glc|Cynaroside|Cinaroside|Glucoluteolin|7-Glucosylluteolin|Luteoloside|Luteolin 7-O-beta-D-glucoside|Luteolin 7-O-glucopyranoside|7-O-beta-D-Glucosyl-5,7,3',4'-tetrahydro	Isolated	ReSpect	0.0	1/C21H20O11/c22-7-16-18(27)19(28)20(29)21(32-16)30-9-4-12(25)17-13(26)6-14(31-15(17)5-9)8-1-2-10(23)11(24)3-8/h1-6,16,18-25,27-29H,7H2/t16-,18-,19+,20-,21-/m1/s1	N/A	LC-Q-TOF/MS	Positive	ESI	447.093	lib-00007.mgf	Bronze	3	0.835266	7.09881	0.00317383	RESPECT	Putative ReSpect Match	447.093	N/A	0	7	C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O	1	447.09	spectra/specs_ms.pklbin	CCMSLIB00000222100	1.36464e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2546	[M-H]-	N/A	1	MoNA:2869278 Floretin	isolated	MoNA	0.0	InChI=1S/C15H14O5/c16-10-4-1-9(2-5-10)3-6-12(18)15-13(19)7-11(17)8-14(15)20/h1-2,4-5,7-8,16-17,19-20H,3,6H2	N/A	LC-ESI-QTOF	 	LC-ESI-QTOF	273.077	lib-00023.mgf	Bronze	3	0.841289	6.59351	0.00180054	MONA	MoNA	273.077	N/A	0	7	N/A	1	273.075	spectra/specs_ms.pklbin	CCMSLIB00000569347	389983	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2547	M-H	N/A	-1	Myricetin_Gallate_Gallate_Deoxyhexose	Other	GCYounkin	768.117	N/A	N/A	qTof	Negative	LC-ESI	767.11	lib-00027.mgf	Bronze	3	0.337267	16.0721	0.0123291	PRIVATE-USER	TAKursar	767.11	N/A	0	7	c12c(c(cc(c1)O)OC1C(C(O)OC(C1O)C)O)c(=O)c(c(o2)c1cc(c(c(c1)O)O)O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O	1	767.098	spectra/specs_ms.pklbin	CCMSLIB00001056199	35521	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2564	M-H	27176870	1	Spectral Match to Dodecylbenzenesulfonic acid from NIST14	Isolated	Data deposited by mjmeehan	0.0	N/A	N/A	QqQ	Negative	ESI	325.173	lib-00024.mgf	Bronze	3	0.724386	29.8444	0.00970459	GNPS-NIST14-MATCHES	Data from Kimberly Prather	325.173	N/A	0	6	N/A	1	325.183	spectra/specs_ms.pklbin	CCMSLIB00003134947	41083	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2565	M-H	n/a	1	NCGC00385598-01!(2R,3R)-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one	isolated	lfnothias	466.111	InChI=1S/C21H22O12/c22-6-13-15(27)17(29)18(30)21(32-13)33-20-16(28)14-11(26)4-8(23)5-12(14)31-19(20)7-1-2-9(24)10(25)3-7/h1-5,13,15,17-27,29-30H,6H2/t13-,15-,17+,18-,19-,20+,21+/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	465.104	lib-00017.mgf	Gold	1	0.82122	3.67441	0.00170898	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	465.104	n/a	0	10	OC[C@H]1O[C@@H](O[C@@H]2[C@H](OC3=CC(O)=CC(O)=C3C2=O)C4=CC(O)=C(O)C=C4)[C@H](O)[C@@H](O)[C@@H]1O	1	465.102	spectra/specs_ms.pklbin	CCMSLIB00000846236	701705	UPDATE-SINGLE-ANNOTATED-GOLD	 
2577	M-H	N/A	-1	Afzelechin_Coumarate_Cinnamate_Hexose	Other	GCYounkin	712.216	N/A	N/A	qTof	Negative	LC-ESI	711.208	lib-00027.mgf	Bronze	3	0.309203	2.40293	0.00170898	PRIVATE-USER	TAKursar	711.208	N/A	0	7	c12c(c(cc(c1)O)OCC1OC(O)C(C(C1O)O)O)CC(C(O2)c1ccc(cc1)OC(=O)/C=C/c1ccc(cc1)O)OC(=O)/C=C/c1ccccc1	1	711.207	spectra/specs_ms.pklbin	CCMSLIB00001055472	1.76536e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2578	M-H	N/A	-1	"1-O-(E)-caffeoyl-4,6-di-O-galloyl-beta-D-glucopyranose|1-O-(E)-Caffeoyl-4,6-di-O-galloyl-?-D-glucopyranose|1-O-[(E)-caffeoyl]-4,6-di-O-galloyl-beta-D-glucopyranose"	Other	GCYounkin	646.117	N/A	N/A	qTof	Negative	LC-ESI	645.11	lib-00026.mgf	Bronze	3	0.609473	3.40603	0.00219727	PRIVATE-USER	TAKursar	645.11	N/A	0	7	C1([H])(OC(=O)c2c([H])c(O[H])c(O[H])c(O[H])c2[H])C([H])(O[H])C([H])(O[H])C([H])(OC(=O)C([H])=C([H])c3c([H])c([H])c(O[H])c(O[H])c3[H])OC1([H])C([H])([H])OC(=O)c4c([H])c(O[H])c(O[H])c(O[H])c4[H]	1	645.108	spectra/specs_ms.pklbin	CCMSLIB00002020917	46186	UPDATE-SINGLE-ANNOTATED-BRONZE	 
259	M-H	n/a	1	NCGC00385833-01![(2S,3R)-2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-3,4-dihydro-2H-chromen-7-yl] 3,4,5-trihydroxybenzoate	isolated	lfnothias	442.09	InChI=1S/C22H18O10/c23-13-2-1-9(3-15(13)25)21-18(28)8-12-14(24)6-11(7-19(12)32-21)31-22(30)10-4-16(26)20(29)17(27)5-10/h1-7,18,21,23-29H,8H2/t18-,21+/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	441.083	lib-00017.mgf	Gold	1	0.679831	3.59777	0.00158691	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	441.083	n/a	0	6	O[C@@H]1CC2=C(O)C=C(OC(=O)C3=CC(O)=C(O)C(O)=C3)C=C2O[C@H]1C4=CC=C(O)C(O)=C4	1	441.081	spectra/specs_ms.pklbin	CCMSLIB00000846514	1.5656e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 
2594	M-H	n/a	1	NCGC00384654-01![(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-[[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxymethyl]-2-(3,4,5-trihydroxybenzoyl)oxyoxan-3-yl] 3,4,5-trihydroxybenzoate	isolated	lfnothias	630.122	InChI=1S/C29H26O16/c30-15-4-1-12(2-5-15)3-6-21(35)42-11-20-24(38)25(39)26(44-27(40)13-7-16(31)22(36)17(32)8-13)29(43-20)45-28(41)14-9-18(33)23(37)19(34)10-14/h1-10,20,24-26,29-34,36-39H,11H2/b6-3+/t20-,24-,25+,26-,29+/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	629.115	lib-00017.mgf	Gold	1	0.547791	2.03737	0.00128174	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	629.115	n/a	0	9	O[C@@H]1[C@@H](COC(=O)\C=C\C2=CC=C(O)C=C2)O[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC(=O)C4=CC(O)=C(O)C(O)=C4)[C@H]1O	1	629.114	spectra/specs_ms.pklbin	CCMSLIB00000846206	4.58586e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 
260	M-H	N/A	-1	Procyanidin_B7-3-O-gallate	Other	GCYounkin	730.153	N/A	N/A	qTof	Negative	LC-ESI	729.146	lib-00026.mgf	Bronze	3	0.444726	0.837077	0.000610352	PRIVATE-USER	TAKursar	729.146	N/A	0	9	c1([H])c(C(OC([H])(C([H])(c2c([H])c([H])c(O[H])c(O[H])c2[H])Oc(c3c(O[H])c4[H])c([H])c4O[H])C3([H])c5c(c(C([H])([H])C([H])(C([H])(O6)c7c([H])c([H])c(O[H])c(O[H])c7[H])O[H])c6c([H])c5O[H])O[H])=O)c([H])c(O[H])c(O[H])c1O[H]	1	729.146	spectra/specs_ms.pklbin	CCMSLIB00001938082	1.19925e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2603	M-H	N/A	-1	1-O-(E)-p-coumaroyl-(beta-<1->2>-glucuronosyl)-beta-glucose|1-O-(E)-p-coumaroyl-[beta-(1->2)-glucuronosyl]-beta-glucose	Other	GCYounkin	502.132	N/A	N/A	qTof	Negative	LC-ESI	501.125	lib-00026.mgf	Bronze	3	0.660867	26.9779	0.0135193	PRIVATE-USER	TAKursar	501.125	N/A	0	8	C1([H])(OC2([H])OC([H])(C(=O)O[H])C([H])(O[H])C([H])(O[H])C2([H])O[H])C([H])(O[H])C([H])(O[H])C([H])(C([H])([H])O[H])OC1([H])OC(=O)C([H])=C([H])c3c([H])c([H])c(O[H])c([H])c3[H]	1	501.138	spectra/specs_ms.pklbin	CCMSLIB00001827790	10835.7	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2605	M-H	N/A	-1	"1,2,3,4-tetrahydro-7,8-dihydroxy-4-oxonaphthalen-1-yl_6-O-[(3,4,5-trihydroxyphenyl)carbonyl]-beta-D-glucopyranoside"	Other	GCYounkin	508.122	N/A	N/A	qTof	Negative	LC-ESI	507.114	lib-00026.mgf	Bronze	3	0.571463	4.15234	0.00210571	PRIVATE-USER	TAKursar	507.114	N/A	0	6	c12c(c([H])c([H])c(O[H])c1O[H])C(=O)C([H])([H])C([H])([H])C2([H])OC3([H])OC([H])(C([H])([H])OC(=O)c4c([H])c(O[H])c(O[H])c(O[H])c4[H])C([H])(O[H])C([H])(O[H])C3([H])O[H]	1	507.112	spectra/specs_ms.pklbin	CCMSLIB00001948427	15296.9	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2607	M-H	N/A	-1	Di_Hydro_Quercetin_Pentose_Gallate	Other	GCYounkin	588.112	N/A	N/A	qTof	Negative	LC-ESI	587.104	lib-00027.mgf	Bronze	3	0.403096	3.01483	0.00177002	PRIVATE-USER	TAKursar	587.104	N/A	0	6	c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1cc(c(cc1)O)O)OC(=O)c1cc(c(c(c1)OC1OC(C(C1O)O)CO)O)O	1	587.102	spectra/specs_ms.pklbin	CCMSLIB00001057601	57589.2	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2613	M-H	N/A	-1	Di_Gallocatechin_Type_B_Gallate_Gallate	Other	GCYounkin	914.154	N/A	N/A	qTof	Negative	LC-ESI	913.147	lib-00027.mgf	Bronze	3	0.367412	3.87675	0.00354004	PRIVATE-USER	TAKursar	913.147	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)O	1	913.143	spectra/specs_ms.pklbin	CCMSLIB00001056933	437542	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2614	M-H	N/A	-1	Catechin_Gallate_Gallate	Other	GCYounkin	594.101	N/A	N/A	qTof	Negative	LC-ESI	593.094	lib-00027.mgf	Bronze	3	0.350887	2.26402	0.00134277	PRIVATE-USER	TAKursar	593.094	N/A	0	7	c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)O	1	593.092	spectra/specs_ms.pklbin	CCMSLIB00001057139	2.32371e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2621	M-H	n/a	1	NCGC00385129-01!5,7-dihydroxy-2-(4-hydroxyphenyl)-6-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-8-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]chromen-4-one	isolated	lfnothias	578.164	InChI=1S/C27H30O14/c1-8-17(31)21(35)23(37)27(39-8)16-20(34)15(26-24(38)22(36)18(32)13(7-28)41-26)19(33)14-11(30)6-12(40-25(14)16)9-2-4-10(29)5-3-9/h2-6,8,13,17-18,21-24,26-29,31-38H,7H2,1H3/t8-,13+,17-,18+,21+,22-,23+,24+,26-,27-/m0/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	577.157	lib-00017.mgf	Gold	1	0.743412	3.27829	0.00189209	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	577.157	n/a	0	13	C[C@@H]1O[C@H]([C@H](O)[C@H](O)[C@H]1O)C2=C3OC(=CC(=O)C3=C(O)C([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=C2O)C5=CC=C(O)C=C5	1	577.155	spectra/specs_ms.pklbin	CCMSLIB00000847291	688521	UPDATE-SINGLE-ANNOTATED-GOLD	 
2644	M-H	N/A	-1	3-methoxy-7-O-beta-(6''-galloylglucopyranoside)quercetin	Other	GCYounkin	614.127	N/A	N/A	qTof	Negative	LC-ESI	613.12	lib-00025.mgf	Bronze	3	0.607672	1.59278	0.000976562	null	TAKursar	613.12	N/A	0	6	c12c(c(O[H])c([H])c([C@]3([H])O[C@]([H])(C([H])([H])OC(=O)c4c([H])c(O[H])c(O[H])c(O[H])c4[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]3([H])O[H])c1[H])C(=O)C(OC([H])([H])[H])=C(c5c([H])c([H])c(O[H])c(O[H])c5[H])O2	1	613.119	spectra/specs_ms.pklbin	CCMSLIB00001210649	377039	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2647	M-H	N/A	-1	Afzelechin_Catechin_Type_B_Coumarate_Coumarate	Other	GCYounkin	854.221	N/A	N/A	qTof	Negative	LC-ESI	853.214	lib-00027.mgf	Bronze	3	0.257329	1.64532	0.00140381	PRIVATE-USER	TAKursar	853.214	N/A	0	6	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(cc1)O)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1ccc(cc1)OC(=O)/C=C/c1ccc(cc1)O)OC(=O)/C=C/c1ccc(cc1)O	1	853.212	spectra/specs_ms.pklbin	CCMSLIB00001056414	23456.6	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2650	M-H	N/A	-1	Afzelechin_Gallate_Gallate	Other	GCYounkin	578.106	N/A	N/A	qTof	Negative	LC-ESI	577.099	lib-00027.mgf	Bronze	3	0.434584	2.00948	0.00115967	PRIVATE-USER	TAKursar	577.099	N/A	0	8	c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(cc1)O)OC(=O)c1cc(c(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)O	1	577.098	spectra/specs_ms.pklbin	CCMSLIB00001057076	35977.5	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2651	M-H	N/A	-1	Di_Gallocatechin_Type_B_Gallate_Gallate_Gallate	Other	GCYounkin	1066.17	N/A	N/A	qTof	Negative	LC-ESI	1065.16	lib-00027.mgf	Bronze	3	0.367317	2.40666	0.00256348	PRIVATE-USER	TAKursar	1065.16	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)O	1	1065.16	spectra/specs_ms.pklbin	CCMSLIB00001057809	13856.9	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2653	M-H	N/A	-1	1-O-p-hydroxycinnamoyl-beta-D-glucopyranose|4-O-beta-D-glucopyranosyl_coumaric_acid|4-O-beta-D-glucopyranosyl-p-coumaric_acid|4-O-beta-glucopyranosyl-p-coumaric_acid|4-O-glucosyl-p-coumaric_acid|p-coumaric_acid_beta-glucopyranoside	Other	GCYounkin	326.1	N/A	N/A	qTof	Negative	LC-ESI	325.093	lib-00025.mgf	Bronze	3	0.454505	4.31818	0.00140381	null	TAKursar	325.093	N/A	0	6	[C@]1([H])(Oc2c([H])c([H])c(C([H])=C([H])C(=O)O[H])c([H])c2[H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H]	1	325.091	spectra/specs_ms.pklbin	CCMSLIB00001467317	1.40811e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2654	M-H	N/A	-1	Di_Gallocatechin_Type_B_Gallate	Other	GCYounkin	762.143	N/A	N/A	qTof	Negative	LC-ESI	761.136	lib-00027.mgf	Bronze	3	0.388225	2.80663	0.00213623	PRIVATE-USER	TAKursar	761.136	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)O)O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)O	1	761.134	spectra/specs_ms.pklbin	CCMSLIB00001056873	1.75977e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2698	M-H	n/a	1	NCGC00384654-01![(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-[[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxymethyl]-2-(3,4,5-trihydroxybenzoyl)oxyoxan-3-yl] 3,4,5-trihydroxybenzoate	isolated	lfnothias	630.122	InChI=1S/C29H26O16/c30-15-4-1-12(2-5-15)3-6-21(35)42-11-20-24(38)25(39)26(44-27(40)13-7-16(31)22(36)17(32)8-13)29(43-20)45-28(41)14-9-18(33)23(37)19(34)10-14/h1-10,20,24-26,29-34,36-39H,11H2/b6-3+/t20-,24-,25+,26-,29+/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	629.115	lib-00017.mgf	Gold	1	0.52355	2.03737	0.00128174	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	629.115	n/a	0	8	O[C@@H]1[C@@H](COC(=O)\C=C\C2=CC=C(O)C=C2)O[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC(=O)C4=CC(O)=C(O)C(O)=C4)[C@H]1O	1	629.114	spectra/specs_ms.pklbin	CCMSLIB00000846206	1.01975e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 
2700	M-H	N/A	-1	Dehydrosilybin	Other	GCYounkin	480.106	N/A	N/A	qTof	Negative	LC-ESI	479.098	lib-00026.mgf	Bronze	3	0.263611	34.2058	0.0163879	PRIVATE-USER	TAKursar	479.098	N/A	0	7	C1(=C(O[H])C(=O)c(c(O[H])c([H])c(O[H])c2[H])c2O1)c3c([H])c([H])c(OC([H])(c4c([H])c([H])c(O[H])c(OC([H])([H])[H])c4[H])C([H])(C([H])([H])O[H])O5)c5c3[H]	1	479.115	spectra/specs_ms.pklbin	CCMSLIB00001793102	68593.6	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2714	M-H	N/A	-1	Di_hydro_Quercitin_Gallate_Gallate_Deoxyhexose	Other	GCYounkin	754.138	N/A	N/A	qTof	Negative	LC-ESI	753.131	lib-00027.mgf	Bronze	3	0.3278	0.567293	0.000427246	PRIVATE-USER	TAKursar	753.131	N/A	0	7	c12c(c(cc(c1)O)OC1C(C(O)OC(C1O)C)O)C(=O)C(C(O2)c1cc(c(cc1)O)O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O	1	753.131	spectra/specs_ms.pklbin	CCMSLIB00001056031	118505	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2719	M+H	64820991	1	Spectral Match to Vitexin-2''-O-rhamnoside from NIST14	Isolated	Data deposited by pmallard	0.0	N/A	N/A	HCD	Positive	ESI	579.171	lib-00024.mgf	Bronze	3	0.402291	34.2497	0.0198364	GNPS-NIST14-MATCHES	Data from Wolfender/Litaudon	579.171	N/A	0	8	N/A	1	579.151	spectra/specs_ms.pklbin	CCMSLIB00003139188	777303	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2727	M-H	n/a	1	NCGC00385112-01!2-(3,4-dihydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-5,7-dihydroxychromen-4-one	isolated	lfnothias	756.211	InChI=1S/C33H40O20/c1-9-19(38)23(42)26(45)31(48-9)47-8-17-21(40)25(44)30(53-32-27(46)24(43)20(39)10(2)49-32)33(51-17)52-29-22(41)18-15(37)6-12(34)7-16(18)50-28(29)11-3-4-13(35)14(36)5-11/h3-7,9-10,17,19-21,23-27,30-40,42-46H,8H2,1-2H3/t9-,10-,17+,19-,20-,21+,23+,24+,25-,26+,27+,30+,31+,32-,33-/m0/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	755.204	lib-00017.mgf	Gold	1	0.344682	0.161639	0.00012207	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	755.204	n/a	0	7	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C5=CC(O)=C(O)C=C5)[C@H](O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	1	755.204	spectra/specs_ms.pklbin	CCMSLIB00000845711	103114	UPDATE-SINGLE-ANNOTATED-GOLD	 
2728	M-H	N/A	-1	Gallocatechin(4alpha?8)catechin(4alpha?8)catechin	Other	GCYounkin	882.201	N/A	N/A	qTof	Negative	LC-ESI	881.193	lib-00026.mgf	Bronze	3	0.399808	5.05629	0.00445557	PRIVATE-USER	TAKursar	881.193	N/A	0	11	c12c(OC([H])(c3c([H])c([H])c(O[H])c(O[H])c3[H])C([H])(O[H])C1([H])c4c(O[H])c([H])c(O[H])c(C([H])([H])C([H])(O[H])C([H])(c5c([H])c([H])c(O[H])c(O[H])c5[H])O6)c46)c(c(O[H])c([H])c2O[H])C7([H])C([H])(O[H])C([H])(c8c([H])c(O[H])c(c(O[H])c8[H])O[H])Oc(c([H])c(O[H])c([H])c9O[H])c79	1	881.189	spectra/specs_ms.pklbin	CCMSLIB00001905344	168796	UPDATE-SINGLE-ANNOTATED-BRONZE	 
2729	M-H	N/A	-1	name_unknown	Other	GCYounkin	866.206	N/A	N/A	qTof	Negative	LC-ESI	865.199	lib-00026.mgf	Bronze	3	0.43903	3.10397	0.00268555	PRIVATE-USER	TAKursar	865.199	N/A	0	7	C1([H])(C([H])(O[H])C([H])(c2c([H])c([H])c(O[H])c(O[H])c2[H])Oc(c([H])c(O[H])c(C3([H])C([H])(O[H])C([H])(c4c([H])c([H])c(O[H])c(O[H])c4[H])Oc(c([H])c(O[H])c([H])c5O[H])c35)c6O[H])c16)c7c(O[H])c([H])c(O[H])c(C([H])([H])C([H])(O[H])C([H])(c8c([H])c([H])c(O[H])c(O[H])c8[H])O9)c79	1	865.196	spectra/specs_ms.pklbin	CCMSLIB00001760482	28686.3	UPDATE-SINGLE-ANNOTATED-BRONZE	 
