cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	G1	G2	G3	G4	G5	G6	AllFiles	AllGroups	DefaultGroups	RTMean	RTStdErr	ProteoSAFeClusterLink	UniqueFileSourcesCount	EvenOdd	LibraryID	NumberOrganismIDs	AllOrganisms
713	1	1012.51	1	1012.51	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3195###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=713	1	1	N/A	0	N/A
714	1	996.517	1	996.517	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:4868###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=714	1	1	N/A	0	N/A
715	1	644.803	1	644.803	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2631###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=715	1	1	N/A	0	N/A
716	1	924.53	1	924.53	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2720###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=716	1	1	N/A	0	N/A
717	1	1264.64	1	1264.64	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:200###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=717	1	1	N/A	0	N/A
718	1	725.828	1	725.828	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2726###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=718	1	0	N/A	0	N/A
719	1	1426.69	1	1426.69	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:942###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=719	1	0	N/A	0	N/A
720	1	1348.66	1	1348.66	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1987###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=720	1	0	N/A	0	N/A
721	1	746.834	1	746.834	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1811###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=721	1	1	N/A	0	N/A
722	1	1128.6	1	1128.6	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2623###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=722	1	1	N/A	0	N/A
723	1	1318.65	1	1318.65	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1221###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=723	1	0	N/A	0	N/A
724	1	1306.61	1	1306.61	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2185###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=724	1	0	N/A	0	N/A
725	1	1364.66	1	1364.66	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:5193###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=725	1	0	N/A	0	N/A
726	1	1028.51	1	1028.51	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3238###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=726	1	0	N/A	0	N/A
727	1	1304.63	1	1304.63	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2668###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=727	1	0	N/A	0	N/A
728	1	824.482	1	824.482	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:520###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=728	1	1	N/A	0	N/A
729	1	1144.55	1	1144.55	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2225###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=729	1	0	N/A	0	N/A
730	1	834.464	1	834.464	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2194###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=730	1	1	N/A	0	N/A
731	1	1466.68	1	1466.68	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1047###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=731	1	0	N/A	0	N/A
732	1	633.145	1	633.145	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3056###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=732	1	1	N/A	0	N/A
733	1	1048.44	1	1048.44	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1343###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=733	1	0	N/A	0	N/A
734	1	1837.8	1	1837.8	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3158###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=734	1	1	N/A	0	N/A
735	1	1804.79	1	1804.79	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:444###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=735	1	0	N/A	0	N/A
736	1	1616.72	1	1616.72	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1796###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=736	1	0	N/A	0	N/A
737	1	1040.94	1	1040.94	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3145###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=737	1	1	N/A	0	N/A
738	1	1864.8	1	1864.8	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1171###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=738	1	0	N/A	0	N/A
739	1	1760.79	1	1760.79	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1315###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=739	1	0	N/A	0	N/A
740	1	1951.84	1	1951.84	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:324###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=740	1	1	N/A	0	N/A
741	1	1923.83	1	1923.83	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1938###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=741	1	1	N/A	0	N/A
742	1	1908.83	1	1908.83	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:617###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=742	1	0	N/A	0	N/A
743	1	1965.84	1	1965.84	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2251###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=743	1	1	N/A	0	N/A
744	1	1793.8	1	1793.8	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1507###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=744	1	1	N/A	0	N/A
745	1	1834.8	1	1834.8	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3086###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=745	1	0	N/A	0	N/A
746	1	932.402	1	932.402	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3084###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=746	1	0	N/A	0	N/A
747	1	1835.8	1	1835.8	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3290###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=747	1	1	N/A	0	N/A
748	1	960.415	1	960.415	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2564###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=748	1	0	N/A	0	N/A
749	1	1893.82	1	1893.82	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2414###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=749	1	1	N/A	0	N/A
750	1	930.406	1	930.406	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2413###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=750	1	0	N/A	0	N/A
751	1	960.416	1	960.416	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3032###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=751	1	0	N/A	0	N/A
752	1	1776.79	1	1776.79	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:4777###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=752	1	0	N/A	0	N/A
753	1	1835.81	1	1835.81	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1816###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=753	1	1	N/A	0	N/A
754	1	1938.83	1	1938.83	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1952###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=754	1	0	N/A	0	N/A
755	1	1834.8	1	1834.8	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:823###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=755	1	0	N/A	0	N/A
756	1	1794.79	1	1794.79	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1787###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=756	1	0	N/A	0	N/A
757	1	1822.79	1	1822.79	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1172###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=757	1	0	N/A	0	N/A
758	1	1805.8	1	1805.8	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:964###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=758	1	1	N/A	0	N/A
759	1	1774.78	1	1774.78	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:854###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=759	1	0	N/A	0	N/A
760	1	967.324	1	967.324	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:343###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=760	1	1	N/A	0	N/A
761	1	1762.79	1	1762.79	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:261###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=761	1	0	N/A	0	N/A
762	1	1128.57	1	1128.57	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:384###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=762	1	1	N/A	0	N/A
763	1	1320.64	1	1320.64	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:4127###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=763	1	0	N/A	0	N/A
764	1	1158.58	1	1158.58	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1323###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=764	1	1	N/A	0	N/A
765	1	867.49	1	867.49	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:5086###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=765	1	0	N/A	0	N/A
766	1	998.532	1	998.532	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:43###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=766	1	1	N/A	0	N/A
767	1	882.482	1	882.482	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2834###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=767	1	1	N/A	0	N/A
768	1	1290.62	1	1290.62	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:500###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=768	1	0	N/A	0	N/A
769	1	1260.62	1	1260.62	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1493###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=769	1	0	N/A	0	N/A
770	1	1052.57	1	1052.57	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2575###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=770	1	1	N/A	0	N/A
771	1	1020.51	1	1020.51	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:277###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=771	1	1	N/A	0	N/A
772	1	1290.63	1	1290.63	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:961###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=772	1	0	N/A	0	N/A
773	1	1088.57	1	1088.57	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:483###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=773	1	1	N/A	0	N/A
774	1	870.235	1	870.235	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1637###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=774	1	0	N/A	0	N/A
775	1	1160.82	1	1160.82	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:4627###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=775	1	1	N/A	0	N/A
776	1	999.266	1	999.266	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2941###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=776	1	1	N/A	0	N/A
777	1	869.229	1	869.229	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1675###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=777	1	1	N/A	0	N/A
778	1	870.231	1	870.231	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1962###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=778	1	0	N/A	0	N/A
779	1	870.235	1	870.235	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1963###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=779	1	0	N/A	0	N/A
780	1	582.169	1	582.169	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:5090###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=780	1	0	N/A	0	N/A
781	1	869.225	1	869.225	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2545###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=781	1	1	N/A	0	N/A
782	1	746.135	1	746.135	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:4299###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=782	1	0	N/A	0	N/A
783	1	1287.33	1	1287.33	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3967###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=783	1	1	N/A	0	N/A
784	1	1161.32	1	1161.32	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1357###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=784	1	1	N/A	0	N/A
785	1	999.267	1	999.267	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3970###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=785	1	1	N/A	0	N/A
786	1	711.207	1	711.207	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:4515###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=786	1	1	Afzelechin_Coumarate_Cinnamate_Hexose	1	PRIVATE-USER;
787	1	870.234	1	870.234	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1812###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=787	1	0	N/A	0	N/A
788	1	1161.33	1	1161.33	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:368###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=788	1	1	N/A	0	N/A
789	1	581.166	1	581.166	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:4281###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=789	1	1	N/A	0	N/A
790	1	1161.32	1	1161.32	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1502###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=790	1	1	N/A	0	N/A
791	1	1073.28	1	1073.28	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:822###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=791	1	1	N/A	0	N/A
792	1	801.217	1	801.217	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:127###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=792	1	1	N/A	0	N/A
793	1	1057.29	1	1057.29	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:427###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=793	1	1	N/A	0	N/A
794	1	1495.69	1	1495.69	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:846###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=794	1	1	N/A	0	N/A
795	1	1565.72	1	1565.72	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3281###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=795	1	1	N/A	0	N/A
796	1	1750.77	1	1750.77	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:1926###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=796	1	0	N/A	0	N/A
797	1	1362.65	1	1362.65	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2427###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=797	1	0	N/A	0	N/A
798	1	1609.71	1	1609.71	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:2992###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=798	1	1	N/A	0	N/A
799	1	785.22	1	785.22	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:4776###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=799	1	1	N/A	0	N/A
800	1	785.222	1	785.222	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:3870###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=800	1	1	N/A	0	N/A
801	1	672.174	1	672.174	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:4649###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=801	1	0	N/A	0	N/A
802	1	1754.77	1	1754.77	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:612###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=802	1	0	N/A	0	N/A
803	1	1057.29	1	1057.29	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:837###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=803	1	1	N/A	0	N/A
804	1	785.222	1	785.222	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:4417###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=804	1	1	N/A	0	N/A
805	1	659.4	1	659.4	0	1	0	0	0	0	0	saponins_merged_spectra_2017_09_22.mgf:5131###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=24fec195ad3045018c454ae763f0d5b8&view=cluster_details&protein=805	1	0	N/A	0	N/A
