cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	G1	G2	G3	G4	G5	G6	AllFiles	AllGroups	DefaultGroups	RTMean	RTStdErr	ProteoSAFeClusterLink	UniqueFileSourcesCount	EvenOdd
596	1	1136.54	1	1136.54	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:266###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=596	1	0
597	1	1874.83	1	1874.83	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2661###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=597	1	0
598	1	1436.68	1	1436.68	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2662###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=598	1	0
599	1	1044.48	1	1044.48	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2669###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=599	1	0
600	1	1419.66	1	1419.66	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2678###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=600	1	1
601	1	966.421	1	966.421	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2696###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=601	1	0
602	1	797.469	1	797.469	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:27###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=602	1	0
603	1	1073.47	1	1073.47	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2704###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=603	1	1
604	1	1214.54	1	1214.54	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2705###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=604	1	0
605	1	1045.49	1	1045.49	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:271###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=605	1	1
606	1	735.121	1	735.121	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2712###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=606	1	1
607	1	629.187	1	629.187	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2713###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=607	1	1
608	1	1020.51	1	1020.51	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:272###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=608	1	1
609	1	979.245	1	979.245	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2726###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=609	1	1
610	1	1062.98	1	1062.98	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:273###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=610	1	1
611	1	1292.12	1	1292.12	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2730###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=611	1	0
612	1	986.438	1	986.438	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2734###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=612	1	0
613	1	779.422	1	779.422	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2735###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=613	1	0
614	1	763.426	1	763.426	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2736###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=614	1	0
615	1	1609.71	1	1609.71	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2739###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=615	1	1
616	1	850.46	1	850.46	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2743###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=616	1	1
617	1	834.872	1	834.872	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2751###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=617	1	1
618	1	1001.47	1	1001.47	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2755###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=618	1	1
619	1	1098	1	1098	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2757###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=619	1	0
620	1	1075.51	1	1075.51	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2759###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=620	1	1
621	1	1081.47	1	1081.47	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:276###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=621	1	1
622	1	892.906	1	892.906	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2765###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=622	1	1
623	1	1185.52	1	1185.52	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2766###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=623	1	1
624	1	1110.98	1	1110.98	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:277###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=624	1	1
625	1	1245.6	1	1245.6	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2771###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=625	1	1
626	1	825.483	1	825.483	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2775###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=626	1	0
627	1	1023.94	1	1023.94	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2778###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=627	1	0
628	1	609.301	1	609.301	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:278###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=628	1	1
629	1	1159.31	1	1159.31	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2783###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=629	1	1
630	1	1668.79	1	1668.79	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2787###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=630	1	0
631	1	809.469	1	809.469	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2788###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=631	1	0
632	1	633.145	1	633.145	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2789###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=632	1	1
633	1	1710.86	1	1710.86	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:279###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=633	1	1
634	1	1207.55	1	1207.55	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2791###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=634	1	1
635	1	1911.92	1	1911.92	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2796###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=635	1	1
636	1	866.455	1	866.455	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2807###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=636	1	1
637	1	1028.54	1	1028.54	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:281###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=637	1	1
638	1	1588.76	1	1588.76	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:283###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=638	1	0
639	1	843.374	1	843.374	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2834###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=639	1	1
640	1	998.531	1	998.531	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2836###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=640	1	1
641	1	954.542	1	954.542	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2837###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=641	1	1
642	1	834.873	1	834.873	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2838###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=642	1	1
643	1	648.41	1	648.41	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2841###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=643	1	1
644	1	893.894	1	893.894	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2843###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=644	1	0
645	1	1379.67	1	1379.67	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2845###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=645	1	1
646	1	833.36	1	833.36	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2848###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=646	1	1
647	1	1138.5	1	1138.5	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2861###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=647	1	0
648	1	1214.55	1	1214.55	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:287###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=648	1	0
649	1	1040.94	1	1040.94	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2872###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=649	1	1
650	1	1073.55	1	1073.55	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2874###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=650	1	0
651	1	1239.58	1	1239.58	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2875###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=651	1	1
652	1	691.354	1	691.354	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2884###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=652	1	0
653	1	1035.96	1	1035.96	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2885###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=653	1	0
654	1	1837.8	1	1837.8	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2886###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=654	1	1
655	1	1816.9	1	1816.9	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2887###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=655	1	0
656	1	1015.48	1	1015.48	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:289###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=656	1	1
657	1	1300.62	1	1300.62	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2890###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=657	1	0
658	1	1879.83	1	1879.83	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2896###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=658	1	1
659	1	869.893	1	869.893	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2899###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=659	1	0
660	1	1083	1	1083	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:290###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=660	1	1
661	1	1863.93	1	1863.93	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2901###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=661	1	1
662	1	827.478	1	827.478	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2905###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=662	1	0
663	1	705.162	1	705.162	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2909###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=663	1	1
664	1	1803.82	1	1803.82	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2912###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=664	1	1
665	1	1802.33	1	1802.33	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2918###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=665	1	0
666	1	1707.82	1	1707.82	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2920###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=666	1	1
667	1	1255.35	1	1255.35	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2926###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=667	1	1
668	1	809.468	1	809.468	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2932###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=668	1	0
669	1	1158.05	1	1158.05	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:294###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=669	1	0
670	1	1105.5	1	1105.5	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2940###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=670	1	1
671	1	1719.81	1	1719.81	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2943###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=671	1	1
672	1	1544.76	1	1544.76	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2946###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=672	1	0
673	1	877.398	1	877.398	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2948###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=673	1	1
674	1	1261.59	1	1261.59	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:295###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=674	1	1
675	1	1949.85	1	1949.85	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2954###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=675	1	1
676	1	939.492	1	939.492	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2960###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=676	1	0
677	1	982.419	1	982.419	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2968###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=677	1	0
678	1	950.453	1	950.453	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2974###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=678	1	0
679	1	1416.71	1	1416.71	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2975###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=679	1	1
680	1	1279.11	1	1279.11	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:298###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=680	1	1
681	1	1247.08	1	1247.08	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2980###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=681	1	1
682	1	664.817	1	664.817	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2981###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=682	1	1
683	1	1300.67	1	1300.67	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2982###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=683	1	1
684	1	1742.85	1	1742.85	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2987###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=684	1	0
685	1	1687.82	1	1687.82	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2989###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=685	1	1
686	1	1180.57	1	1180.57	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:299###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=686	1	0
687	1	1362.66	1	1362.66	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2991###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=687	1	0
688	1	1565.72	1	1565.72	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2994###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=688	1	1
689	1	607.146	1	607.146	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2995###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=689	1	1
690	1	1390.66	1	1390.66	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:2998###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=690	1	0
691	1	1845.93	1	1845.93	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:3###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=691	1	0
692	1	1808.82	1	1808.82	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:30###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=692	1	0
693	1	1848.82	1	1848.82	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:300###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=693	1	0
694	1	1567.79	1	1567.79	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:3000###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=694	1	0
695	1	1439.7	1	1439.7	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:3008###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=695	1	1
696	1	1418.7	1	1418.7	0	1	0	0	0	0	0	sap_spectra_2017_11_16.mgf:301###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=be1dfe6010a341f7936f7c4a490cfc1f&view=cluster_details&protein=696	1	0
