cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	G1	G2	G3	G4	G5	G6	AllFiles	AllGroups	DefaultGroups	RTMean	RTStdErr	ProteoSAFeClusterLink	UniqueFileSourcesCount	EvenOdd	LibraryID	NumberOrganismIDs	AllOrganisms
1964	1	760.146	1	760.146	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3333###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1964	1	0	N/A	0	N/A
1965	1	483.078	1	483.078	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3334###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1965	1	1	NCGC00169402-02!2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE;
1966	1	355.101	1	355.101	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3335###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1966	1	1	cis-ferulic_acid_4-O-beta-D-allopyranoside	1	null;
1967	1	881.154	1	881.154	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:334###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1967	1	1	Di_Catechin_Type_B_Gallate_Gallate	1	PRIVATE-USER;
1968	1	657.108	1	657.108	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3340###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1968	1	1	N/A	0	N/A
1969	1	777.057	1	777.057	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3341###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1969	1	1	N/A	0	N/A
1970	1	319.045	1	319.045	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3342###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1970	1	1	N/A	0	N/A
1971	1	639.228	1	639.228	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3347###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1971	1	1	N/A	0	N/A
1972	1	383.175	1	383.175	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3348###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1972	1	1	N/A	0	N/A
1973	1	507.114	1	507.114	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3349###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1973	1	1	N/A	0	N/A
1974	1	657.386	1	657.386	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3350###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1974	1	0	N/A	0	N/A
1975	1	471.129	1	471.129	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3351###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1975	1	1	"4-O-(6""-O-p-coumaroyl-beta-D-glucopyranosyl)-p-coumaric_acid"	1	null;
1976	1	937.18	1	937.18	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3357###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1976	1	1	N/A	0	N/A
1977	1	312.171	1	312.171	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3359###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1977	1	1	N/A	0	N/A
1978	1	893.415	1	893.415	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:336###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1978	1	1	N/A	0	N/A
1979	1	338.197	1	338.197	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3360###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1979	1	1	N/A	0	N/A
1980	1	285.059	1	285.059	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3365###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1980	1	1	N/A	0	N/A
1981	1	881.156	1	881.156	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3366###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1981	1	1	Di_Catechin_Type_B_Gallate_Gallate	1	PRIVATE-USER;
1982	1	882.484	1	882.484	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3367###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1982	1	1	N/A	0	N/A
1983	1	466.107	1	466.107	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3369###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1983	1	0	N/A	0	N/A
1984	1	1090.49	1	1090.49	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:337###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1984	1	0	N/A	0	N/A
1985	1	864.886	1	864.886	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3372###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1985	1	1	N/A	0	N/A
1986	1	1905.84	1	1905.84	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3373###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1986	1	1	N/A	0	N/A
1987	1	477.103	1	477.103	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3374###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1987	1	1	N/A	0	N/A
1988	1	441.123	1	441.123	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3375###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1988	1	1	N/A	0	N/A
1989	1	481.134	1	481.134	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3376###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1989	1	1	N/A	0	N/A
1990	1	325.055	1	325.055	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3377###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1990	1	1	N/A	0	N/A
1991	1	295.228	1	295.228	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3378###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1991	1	0	N/A	0	N/A
1992	1	343.106	1	343.106	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3379###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1992	1	1	N/A	0	N/A
1993	1	1154.53	1	1154.53	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:338###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1993	1	0	N/A	0	N/A
1994	1	607.108	1	607.108	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3381###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1994	1	1	"(+)-epigallocatechin-(2alpha?O?7,4alpha?8)-(+)-gallocatechin|ephedrannin_D7"	1	null;
1995	1	864.186	1	864.186	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3384###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1995	1	0	N/A	0	N/A
1996	1	739.167	1	739.167	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3386###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1996	1	1	N/A	0	N/A
1997	1	433.172	1	433.172	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3387###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1997	1	1	N/A	0	N/A
1998	1	1101.54	1	1101.54	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3388###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1998	1	1	N/A	0	N/A
1999	1	955.488	1	955.488	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:339###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1999	1	0	Ginsenoside_Ro	1	null;
2000	1	385.113	1	385.113	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3393###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2000	1	1	N/A	0	N/A
2001	1	1170.54	1	1170.54	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3395###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2001	1	0	N/A	0	N/A
2002	1	643.297	1	643.297	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3399###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2002	1	1	N/A	0	N/A
2003	1	1816.92	1	1816.92	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:34###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2003	1	1	N/A	0	N/A
2004	1	967.324	1	967.324	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:340###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2004	1	1	N/A	0	N/A
2005	1	207.065	1	207.065	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3400###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2005	1	1	N/A	0	N/A
2006	1	915.184	1	915.184	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3403###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2006	1	1	N/A	0	N/A
2007	1	197.047	1	197.047	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3406###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2007	1	1	N/A	0	N/A
2008	1	945.41	1	945.41	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:341###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2008	1	1	N/A	0	N/A
2009	1	643.094	1	643.094	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3410###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2009	1	1	N/A	0	N/A
2010	1	771.198	1	771.198	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3412###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2010	1	1	NCGC00380464-01!3-[(2S,3R,4S,5R,6S)-3,4-dihydroxy-6-methyl-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5-hydroxy-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE;
2011	1	517.206	1	517.206	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3413###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2011	1	1	N/A	0	N/A
2012	1	617.114	1	617.114	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3414###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2012	1	1	Di_Hydro_Quercetin_Hexose_Cinnamate	1	null;
2013	1	569.149	1	569.149	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3416###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2013	1	1	N/A	0	N/A
2014	1	469.039	1	469.039	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3419###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2014	1	1	N/A	0	N/A
2015	1	947.722	1	947.722	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:342###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2015	1	0	N/A	0	N/A
2016	1	1173.3	1	1173.3	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3422###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2016	1	1	N/A	0	N/A
2017	1	430.064	1	430.064	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3424###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2017	1	0	N/A	0	N/A
2018	1	365.162	1	365.162	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3426###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2018	1	1	N/A	0	N/A
2019	1	314.122	1	314.122	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3427###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2019	1	0	N/A	0	N/A
2020	1	592.085	1	592.085	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3428###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2020	1	0	N/A	0	N/A
2021	1	445.114	1	445.114	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3429###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2021	1	1	N/A	0	N/A
2022	1	449.108	1	449.108	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:343###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2022	1	1	N/A	0	N/A
2023	1	859.185	1	859.185	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3430###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2023	1	1	Afzelechin_Gallocatechin_Type_B_Gallate_Cinnamate	1	PRIVATE-USER;
2024	1	635.197	1	635.197	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3432###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2024	1	1	N/A	0	N/A
2025	1	1174.03	1	1174.03	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3435###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2025	1	0	N/A	0	N/A
2026	1	481.098	1	481.098	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3437###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2026	1	1	N/A	0	N/A
2027	1	289.071	1	289.071	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:344###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2027	1	1	N/A	0	N/A
2028	1	233.066	1	233.066	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3440###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2028	1	1	N/A	0	N/A
2029	1	911.127	1	911.127	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3442###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2029	1	1	N/A	0	N/A
2030	1	243.062	1	243.062	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3443###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2030	1	1	URIDINE	1	GNPS-EMBL-MCF;
2031	1	863.179	1	863.179	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3447###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2031	1	1	"aesculitannin_A|epicatechin-(4beta,8)-epicatechin-(4beta,8;2beta,7)-epicatechin|epicatechin-(4beta->b6)-epicatechin-(4beta->8,_2beta->O->7)-epicatechin"	1	PRIVATE-USER;
2032	1	463.087	1	463.087	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3448###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2032	1	1	ReSpect:PT209290 Myricetin-3-Rhamnoside|Myrc-3-Rha|Myricitrin|Myricitrine|Myricetrin|Myricitroside|myricetin-3-O-rhamnoside|Myricetol 3-rhamnoside|Myricetin 3-O-alpha-L-rhamnopyranoside|3-((6-Deoxy-alpha-L-mannopyrano	1	RESPECT;
2033	1	896.644	1	896.644	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3449###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2033	1	1	N/A	0	N/A
2034	1	577.134	1	577.134	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:345###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2034	1	1	ReSpect:PT204590 Procyanidin B1|(-)-Epicatechin-(4-beta-8)-(+)-catechin|cis,trans''-4,8''-Bi-(3,3',4',5,7-pentahydroxyflavane)|(2R,3R,4R)-2-(3,4-dihydroxyphenyl)-4-[(2R,3S)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychro	1	RESPECT;
2035	1	303.05	1	303.05	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3450###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2035	1	1	N/A	0	N/A
2036	1	905.261	1	905.261	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3452###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2036	1	1	N/A	0	N/A
2037	1	988.643	1	988.643	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3453###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2037	1	1	N/A	0	N/A
2038	1	587.103	1	587.103	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3454###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2038	1	1	Di_Hydro_Quercetin_Pentose_Gallate	1	PRIVATE-USER;
2039	1	761.135	1	761.135	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3456###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2039	1	1	N/A	0	N/A
2040	1	163.038	1	163.038	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3457###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2040	1	1	N/A	0	N/A
2041	1	1153.26	1	1153.26	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:346###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2041	1	1	arecatannin_B-1|epicatechin-(4beta?8)-epicatechin-(4beta?8)-epicatechin-(4beta?6)-epicatechin	1	null;
2042	1	449.108	1	449.108	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3461###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2042	1	1	NCGC00384662-01!(2R,3R)-3,5,7-trihydroxy-2-(4-hydroxyphenyl)-6-[(3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-2,3-dihydrochromen-4-one	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE;
2043	1	608.077	1	608.077	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3463###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2043	1	0	N/A	0	N/A
2044	1	513.161	1	513.161	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3464###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2044	1	1	N/A	0	N/A
2045	1	1004.43	1	1004.43	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3465###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2045	1	0	N/A	0	N/A
2046	1	797.21	1	797.21	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3466###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2046	1	1	N/A	0	N/A
2047	1	949.253	1	949.253	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3469###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2047	1	1	Tri_Afzelechin_Type_B_Pentose	1	PRIVATE-USER;
2048	1	1726.84	1	1726.84	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:347###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2048	1	0	N/A	0	N/A
