"NODE1"	"NODE2"	"DeltaMZ"	"Cosine"
1372	2165	"-108.022"	"0.614178"
1293	2165	"-152.012"	"0.699952"
120	2165	"-118.043"	"0.581338"
1745	2165	"-118.042"	"0.606723"
1720	2165	"72.0206"	"0.557029"
2166	2166	"0.0"	"1.0"
1320	2167	"-70.0186"	"0.63208"
1400	2167	"30.0109"	"0.653929"
187	2167	"-31.01"	"0.763425"
1385	2167	"13.0055"	"0.763448"
158	2167	"0"	"1.0"
1453	2167	"56.0228"	"0.513384"
1652	2167	"-61.0194"	"0.779432"
1204	2167	"13.0077"	"0.742472"
163	2167	"-149.013"	"0.567011"
1087	2167	"-29.9976"	"0.654937"
1597	2167	"-1544.86"	"0.529791"
1256	2167	"42.0071"	"0.699486"
1090	2167	"-918.927"	"0.540023"
1022	1104	"-159.093"	"0.600172"
1054	1104	"-176.03"	"0.625635"
1037	1104	"225.557"	"0.8691"
1038	1104	"450.611"	"0.688682"
196	2168	"-120.057"	"0.703161"
1595	2168	"30.0098"	"0.613261"
1091	2168	"4.03125"	"0.689147"
1315	2168	"-288.064"	"0.760151"
178	2168	"-129.046"	"0.597777"
1406	2168	"-104.062"	"0.622366"
1808	2168	"-31.9949"	"0.705351"
1766	2168	"-142.027"	"0.837727"
1682	2168	"-53.9909"	"0.619236"
109	2168	"-272.069"	"0.667009"
1474	2168	"-273.076"	"0.60408"
1976	2168	"31.9507"	"0.573005"
2047	2168	"-179.052"	"0.51385"
1695	2168	"15.9913"	"0.704244"
1767	2168	"162.029"	"0.599132"
1270	2168	"-120.058"	"0.673977"
1166	2168	"41.9925"	"0.588589"
2014	2168	"-265.098"	"0.524059"
1806	2168	"168.005"	"0.674021"
1971	2168	"-256.074"	"0.656785"
1833	2168	"-121.066"	"0.568429"
1845	2168	"-121.066"	"0.59728"
1846	2168	"88.5053"	"0.579931"
1014	2168	"163.569"	"0.555504"
1101	2168	"-126.011"	"0.730361"
1327	2168	"146.036"	"0.515393"
1296	2168	"-120.059"	"0.749064"
1476	2168	"41.9935"	"0.528622"
2058	2168	"162.031"	"0.557063"
138	2168	"-288.064"	"0.633835"
1068	2168	"-272.069"	"0.694259"
168	2168	"-272.069"	"0.672239"
1106	2168	"25.9977"	"0.624528"
1311	2168	"169.007"	"0.573803"
2050	2168	"15.9935"	"0.719609"
1874	2168	"-200.059"	"0.611234"
1230	2168	"-120.058"	"0.682288"
1756	2168	"-37.9969"	"0.517059"
1124	2168	"15.993"	"0.729185"
1147	2168	"14.9832"	"0.600376"
1209	2168	"-126.011"	"0.713366"
1022	2168	"-189.093"	"0.50062"
1063	2168	"25.9984"	"0.682944"
1180	2168	"-118.052"	"0.53432"
1992	2168	"-560.133"	"0.631936"
1376	2168	"25.9775"	"0.676843"
2033	2168	"-110.017"	"0.623922"
1736	2168	"162.03"	"0.64512"
176	2168	"31.9489"	"0.520211"
2067	2168	"-274.084"	"0.586933"
1928	2169	"132.042"	"0.862964"
107	217	"14.0151"	"0.87742"
163	217	"-161.015"	"0.529509"
1597	217	"-1556.86"	"0.699882"
187	217	"-43.0116"	"0.708793"
1087	217	"-41.9991"	"0.622983"
194	217	"0.106445"	"0.770103"
158	217	"-12.0016"	"0.62123"
1256	217	"30.0055"	"0.778881"
1090	217	"-930.928"	"0.625357"
1652	217	"-73.021"	"0.614108"
2	217	"13.01"	"0.622924"
2167	217	"-12.0016"	"0.62123"
1497	2170	"-15.995"	"0.866725"
1460	2170	"-57.0037"	"0.538363"
1046	2170	"-58.0057"	"0.51467"
2172	2172	"0.0"	"1.0"
1708	2173	"-126.105"	"0.597839"
1975	2173	"-52.0894"	"0.602045"
18	2173	"-166.1"	"0.940157"
1550	2173	"-150.114"	"0.577957"
132	2173	"-150.105"	"0.647767"
1139	2173	"-50.0735"	"0.965091"
1517	2173	"-82.0424"	"0.97252"
2123	2173	"109.979"	"0.956914"
1071	2173	"-168.116"	"0.609958"
1243	2173	"-16.1039"	"0.561249"
1279	2173	"-52.0525"	"0.601733"
1529	2173	"-2.0163"	"0.918802"
1307	2173	"-298.179"	"0.600163"
1923	2173	"-314.174"	"0.627968"
1543	2173	"-20.0051"	"0.89978"
1056	2175	"-29.99"	"0.52657"
1122	2175	"-953.407"	"0.579469"
1631	2175	"-276.095"	"0.652256"
1623	2175	"-98.0243"	"0.77604"
1765	2175	"31.0146"	"0.878095"
1242	2177	"-366.24"	"0.612705"
1532	2177	"1.98346"	"0.52064"
1007	2177	"13.9802"	"0.624925"
1157	2177	"-2.01654"	"0.780206"
112	2177	"-2.01404"	"0.8004"
1218	2177	"-14.0147"	"0.727462"
1059	2178	"30.01"	"0.957715"
1025	1105	"-24.9963"	"0.7015"
1260	2179	"102.143"	"0.832227"
172	218	"-163"	"0.703356"
1405	218	"-24.0206"	"0.513239"
1749	218	"152.011"	"0.842881"
2036	218	"-40.0164"	"0.580053"
1769	218	"-174.051"	"0.610102"
1978	218	"-5.97461"	"0.832862"
1100	218	"114.01"	"0.662639"
1707	218	"24.0353"	"0.837453"
1127	218	"-157.986"	"0.617831"
155	218	"0.000244141"	"0.902197"
1220	218	"304.019"	"0.846558"
1526	218	"-127.975"	"0.633638"
1459	218	"-137.996"	"0.716029"
1181	218	"1.00342"	"0.902885"
1976	218	"234.066"	"0.543892"
1442	218	"30.0479"	"0.726552"
1935	218	"10.0209"	"0.857075"
2107	218	"-127.974"	"0.634402"
1283	218	"-141.99"	"0.502374"
1397	218	"130.006"	"0.517606"
2120	218	"-113.959"	"0.699949"
1034	218	"98.0159"	"0.816206"
2074	218	"-69.9914"	"0.695371"
1205	218	"-141.99"	"0.554877"
1351	218	"-29.976"	"0.559276"
1117	218	"-302.017"	"0.63792"
1172	218	"-24.0204"	"0.554401"
1199	2180	"182.084"	"0.575552"
1601	2180	"360.114"	"0.634298"
2052	2180	"146.992"	"0.594937"
1943	2180	"144.012"	"0.740713"
1135	2180	"523.62"	"0.722576"
2096	2180	"-86.0469"	"0.634591"
117	2180	"60.0113"	"0.538555"
1756	2180	"141.054"	"0.658612"
1450	2180	"76.0051"	"0.887156"
1801	2180	"373.052"	"0.605471"
1383	2180	"141.053"	"0.604802"
1270	2180	"58.9934"	"0.532725"
1234	2180	"425.64"	"0.597176"
1709	2180	"360.622"	"0.592257"
1230	2180	"58.9931"	"0.548978"
1274	2180	"141.053"	"0.604802"
1632	2180	"133.989"	"0.617843"
1793	2180	"-10.0419"	"0.631888"
1137	2180	"5.02179"	"0.652659"
1964	2180	"338.568"	"0.500616"
2053	2180	"230.552"	"0.603143"
1037	2180	"374.608"	"0.621086"
1906	2180	"-86.0469"	"0.651334"
1904	2180	"-10.9851"	"0.64415"
1688	2180	"534.602"	"0.581781"
1874	2180	"-21.0077"	"0.597564"
1725	2180	"133.056"	"0.553671"
1641	2180	"12.9898"	"0.56845"
1988	2180	"209.993"	"0.550867"
1347	2180	"-13.9883"	"0.648805"
1422	2180	"-73.0469"	"0.641844"
2028	2180	"211.066"	"0.825543"
1628	2180	"211.066"	"0.811611"
1176	2180	"458.597"	"0.612393"
1180	2180	"60.9989"	"0.52121"
216	2180	"360.62"	"0.6298"
1838	2180	"298.057"	"0.714633"
1022	2180	"-10.0415"	"0.61694"
1371	2180	"520.661"	"0.564632"
1901	2180	"211.067"	"0.829688"
1477	2180	"-86.0467"	"0.586564"
139	2180	"70.0432"	"0.648409"
179	2180	"-3.00488"	"0.568883"
1938	2180	"222.055"	"0.785477"
1134	2180	"7.97858"	"0.732812"
2013	2180	"190.08"	"0.590839"
1104	2180	"149.051"	"0.657004"
1125	2180	"230.076"	"0.610023"
1627	2180	"78.0405"	"0.590472"
1370	2180	"133.045"	"0.63485"
178	2180	"50.0052"	"0.588663"
1166	2180	"221.044"	"0.530457"
1726	2180	"214.071"	"0.583114"
1421	2180	"-73.0474"	"0.616804"
1472	2180	"76.005"	"0.886394"
1259	2180	"-18.9725"	"0.636984"
2047	2180	"-0.000732422"	"0.901896"
1905	2180	"214.071"	"0.597867"
1147	2180	"194.034"	"0.532822"
1387	2180	"202.014"	"0.590794"
2029	2180	"230.049"	"0.764296"
1990	2180	"152.01"	"0.860453"
2014	2180	"-86.0466"	"0.650028"
1833	2180	"57.9848"	"0.603681"
1853	2180	"65.963"	"0.570922"
1112	2180	"360.618"	"0.633024"
1296	2180	"58.9921"	"0.50937"
1640	2180	"-71.0133"	"0.684546"
1054	2180	"-26.9784"	"0.637899"
1388	2180	"222.052"	"0.682515"
1349	2180	"65.9641"	"0.569036"
1846	2180	"267.557"	"0.509719"
1226	2180	"534.603"	"0.646263"
1732	2180	"423.627"	"0.583427"
1872	2180	"520.655"	"0.555661"
1925	2180	"439.629"	"0.558654"
2033	2180	"69.0339"	"0.54931"
1376	2180	"205.029"	"0.531272"
1936	2180	"2.00519"	"0.682639"
1476	2180	"221.045"	"0.716646"
1686	2180	"447.613"	"0.765536"
1595	2180	"209.061"	"0.602015"
1845	2180	"57.9851"	"0.634948"
1854	2180	"458.595"	"0.728292"
1598	2180	"512.633"	"0.754452"
2061	2180	"-7.99744"	"0.598807"
1163	2180	"520.66"	"0.564013"
1208	2180	"157.031"	"0.802895"
1048	2180	"95.0151"	"0.556884"
1781	2180	"4.99237"	"0.744628"
2181	2181	"0.0"	"1.0"
1030	2182	"9.49255"	"0.53709"
1043	2185	"-43.9901"	"0.64521"
1483	2186	"-16.5037"	"0.579997"
2044	2187	"15.9948"	"0.942983"
2015	2187	"1.52588e-05"	"0.988214"
1101	1106	"-152.009"	"0.787737"
1034	1106	"-130.097"	"0.600624"
1091	1106	"-21.9665"	"0.731597"
1074	1106	"-3.98273"	"0.632771"
1063	1106	"0.000610352"	"0.91644"
1014	1106	"137.571"	"0.534952"
159	2189	"-25.0845"	"0.506467"
1603	2189	"-157.126"	"0.957288"
110	2189	"3.94135"	"0.827508"
2034	2189	"-142.115"	"0.953224"
1033	2189	"-141.131"	"0.909833"
1286	2189	"-10.0742"	"0.877368"
13	2189	"-142.115"	"0.93274"
1262	2189	"210.001"	"0.772311"
1577	219	"52.9884"	"0.583505"
1153	219	"144.002"	"0.59941"
162	219	"157.035"	"0.596031"
1154	219	"-150.09"	"0.720999"
1434	219	"-388.299"	"0.60917"
1494	219	"-402.316"	"0.592603"
142	219	"-5.01672"	"0.632307"
1950	219	"-30.0129"	"0.81171"
1609	219	"-30.0112"	"0.827684"
2006	219	"-384.252"	"0.746748"
1703	219	"-32.0265"	"0.695865"
1242	219	"-324.232"	"0.692111"
1314	219	"-4.0321"	"0.54238"
1113	219	"-336.268"	"0.752394"
1808	2190	"-15.9951"	"0.608288"
1068	2192	"2.01489"	"0.517878"
1001	2194	"296.127"	"0.616155"
1591	2194	"-0.000915527"	"0.780551"
1345	2194	"-108.079"	"0.68704"
1432	2194	"-298.142"	"0.609479"
2152	2194	"282.143"	"0.585463"
168	2195	"-256.072"	"0.620908"
131	2195	"-288.062"	"0.62639"
2168	2195	"15.9978"	"0.66972"
1068	2195	"-256.072"	"0.637688"
125	2195	"-31.9874"	"0.59091"
109	2195	"-256.071"	"0.631332"
1766	2195	"-126.029"	"0.59"
1949	2195	"-220.051"	"0.502455"
1808	2195	"-15.9971"	"0.749043"
1539	2195	"-47.9834"	"0.530001"
1448	2195	"-274.082"	"0.695608"
1101	2195	"-110.013"	"0.515918"
138	2195	"-272.066"	"0.774962"
1315	2195	"-272.066"	"0.611063"
2197	2197	"0.0"	"1.0"
199	22	"-11.5231"	"0.59061"
165	22	"-8.00061"	"0.700231"
1189	22	"-83.0222"	"0.527506"
1643	22	"-7.50293"	"0.55776"
21	22	"-21.0055"	"0.792027"
1072	22	"109.049"	"0.500068"
215	22	"59.0193"	"0.577372"
145	22	"21.0229"	"0.504967"
1900	22	"-17.5206"	"0.578676"
1030	22	"-29.0032"	"0.635683"
205	22	"104.075"	"0.649002"
1424	22	"19.5168"	"0.504825"
144	22	"20.9974"	"0.712727"
101	22	"41.0211"	"0.571411"
108	22	"-112.553"	"0.620203"
151	22	"-11.0193"	"0.58776"
122	22	"29.0219"	"0.749734"
1131	22	"-26.0242"	"0.603274"
1687	22	"68.0442"	"0.514241"
1888	22	"205.605"	"0.523619"
1948	220	"21.0247"	"0.592251"
199	220	"28.502"	"0.593331"
1643	220	"32.5221"	"0.555492"
151	220	"29.0057"	"0.623014"
1653	220	"-15.9939"	"0.583325"
1339	220	"134.071"	"0.589286"
1381	2201	"146.058"	"0.821812"
1	2201	"-152.011"	"0.716113"
1172	2201	"152.012"	"0.797661"
1863	2201	"149.996"	"0.750427"
1006	2201	"-13.9799"	"0.604468"
1550	2201	"-5.96204"	"0.520765"
1979	2201	"-198.053"	"0.802358"
15	2201	"3.05176e-05"	"0.822369"
1405	2201	"152.011"	"0.805212"
1097	1107	"-226.036"	"0.592796"
1011	1107	"-299.073"	"0.577664"
1005	1107	"-223.067"	"0.567425"
1075	1107	"152.047"	"0.566907"
1077	1107	"157.001"	"0.6503"
1475	2203	"-178.061"	"0.517363"
1152	2203	"-176.046"	"0.71113"
1137	2203	"-109.996"	"0.50654"
1086	2203	"-192.041"	"0.66787"
1493	2203	"106.005"	"0.669722"
2137	2203	"-14.014"	"0.907468"
1107	2203	"122"	"0.723054"
1097	2203	"-104.036"	"0.764438"
1406	2203	"-40.0284"	"0.610525"
1693	2203	"-177.053"	"0.728944"
2140	2203	"-178.062"	"0.691911"
1807	2203	"274.046"	"0.746571"
1458	2203	"128.01"	"0.733982"
2086	2203	"-176.046"	"0.676192"
1365	2203	"-23.0316"	"0.903941"
1237	2203	"-25.0441"	"0.542241"
1782	2203	"203.005"	"0.690398"
1951	2203	"50.978"	"0.660056"
1874	2203	"-136.025"	"0.579704"
1882	2203	"-176.046"	"0.714614"
1844	2203	"258.052"	"0.645726"
1666	2203	"-24.0355"	"0.834154"
1840	2203	"202.99"	"0.616768"
1560	2203	"126.967"	"0.710477"
2092	2203	"128.01"	"0.748466"
1235	2203	"-176.046"	"0.74477"
1964	2203	"223.551"	"0.517077"
1077	2203	"279.001"	"0.694014"
2136	2203	"129.013"	"0.700909"
1075	2203	"274.047"	"0.750301"
1556	2203	"-22.0291"	"0.934855"
1971	2203	"-192.041"	"0.523085"
2012	2203	"126.983"	"0.732684"
1473	2203	"127.972"	"0.687894"
1428	2203	"128.01"	"0.742928"
1167	2203	"280.021"	"0.727049"
2203	2204	"-274.052"	"0.717408"
1075	2204	"-0.00439453"	"0.864607"
1518	2204	"-2.0188"	"0.707709"
1666	2204	"-298.087"	"0.673484"
1365	2204	"-297.083"	"0.656218"
1556	2204	"-296.081"	"0.674586"
2012	2204	"-147.069"	"0.57973"
1458	2204	"-146.042"	"0.754145"
1428	2204	"-146.042"	"0.759421"
1443	2204	"-223.09"	"0.506852"
1951	2204	"-223.074"	"0.629449"
1077	2204	"4.94946"	"0.77768"
1167	2204	"5.96985"	"0.875704"
2137	2204	"-288.066"	"0.672303"
2136	2204	"-145.039"	"0.763465"
1237	2204	"-299.096"	"0.539739"
1782	2204	"-71.0462"	"0.710459"
1560	2204	"-147.085"	"0.539861"
1844	2204	"-15.9998"	"0.756046"
1807	2204	"-0.00524902"	"0.886078"
1840	2204	"-71.0616"	"0.606965"
1924	2204	"-451.125"	"0.513213"
1097	2204	"-378.087"	"0.686694"
2092	2204	"-146.041"	"0.763286"
1242	2205	"70.0786"	"0.512993"
1260	2205	"28.0685"	"0.802214"
2179	2205	"-74.0747"	"0.749189"
205	2207	"98.0579"	"0.558466"
171	2207	"163.091"	"0.510769"
172	221	"-163"	"0.60518"
1720	221	"26.0522"	"0.511204"
1127	221	"-157.986"	"0.888324"
1442	221	"30.0479"	"0.685486"
2036	221	"-40.0164"	"0.58506"
1749	221	"152.011"	"0.896011"
1351	221	"-29.976"	"0.545323"
2153	221	"-22.0417"	"0.639647"
1459	221	"-137.996"	"0.72397"
218	221	"0"	"0.835266"
1935	221	"10.0209"	"0.970211"
2120	221	"-113.959"	"0.662855"
1205	221	"-141.99"	"0.85119"
1526	221	"-127.975"	"0.888398"
1769	221	"-174.051"	"0.692432"
2074	221	"-69.9914"	"0.731928"
1100	221	"114.01"	"0.834412"
1220	221	"304.019"	"0.77955"
1283	221	"-141.99"	"0.650154"
155	221	"0.000244141"	"0.936598"
1397	221	"130.006"	"0.604073"
1117	221	"-302.017"	"0.70039"
2107	221	"-127.974"	"0.890588"
1034	221	"98.0159"	"0.859889"
1707	221	"24.0353"	"0.960125"
1978	221	"-5.97461"	"0.812681"
1181	221	"1.00342"	"0.940461"
1405	221	"-24.0206"	"0.50069"
1845	2210	"-176"	"0.632841"
1998	2210	"-68.0087"	"0.77227"
1587	2210	"-6.98914"	"0.55533"
1349	2210	"-168.021"	"0.660531"
1951	2210	"-67.9893"	"0.648848"
1782	2210	"84.0381"	"0.611111"
1005	2210	"-220.034"	"0.816878"
1178	2210	"236.536"	"0.794245"
1724	2210	"-223.02"	"0.758071"
1924	2210	"-296.041"	"0.682112"
1443	2210	"-68.0057"	"0.825904"
1833	2210	"-176"	"0.693204"
1011	2210	"-296.04"	"0.73046"
1840	2210	"84.0226"	"0.733306"
1477	2210	"-320.031"	"0.604192"
1829	2210	"-6.98785"	"0.512848"
1237	2210	"-144.011"	"0.836413"
1387	2210	"-31.9711"	"0.57792"
1988	2210	"-23.9921"	"0.637192"
1666	2210	"-143.003"	"0.543467"
1632	2210	"-99.9957"	"0.59618"
1551	2210	"-221.042"	"0.807942"
1066	2210	"-7.99561"	"0.819266"
1578	2210	"-68.0037"	"0.726253"
1853	2210	"-168.022"	"0.640462"
1593	2210	"-68.0057"	"0.747289"
1077	2210	"160.034"	"0.565282"
2098	2210	"8.50055"	"0.790095"
1137	2211	"-225.053"	"0.790977"
1640	2211	"-301.088"	"0.527308"
1199	2211	"-47.9907"	"0.584305"
1726	2211	"-16.0037"	"0.669711"
1112	2211	"130.544"	"0.685397"
1502	2211	"274.581"	"0.541782"
1872	2211	"290.581"	"0.639462"
1371	2211	"290.587"	"0.658485"
1732	2211	"193.552"	"0.624216"
2180	2211	"-230.074"	"0.535331"
1104	2211	"-81.0231"	"0.578071"
1627	2211	"-152.034"	"0.621469"
1054	2211	"-257.053"	"0.614094"
189	2211	"131.054"	"0.786054"
1125	2211	"0.00213623"	"0.839721"
1259	2211	"-249.047"	"0.588073"
1628	2211	"-19.0079"	"0.51894"
1472	2211	"-154.069"	"0.513286"
1917	2211	"277.09"	"0.543862"
2018	2211	"-46.993"	"0.535669"
1904	2211	"-241.059"	"0.669639"
1012	2211	"261.099"	"0.790179"
2033	2211	"-161.04"	"0.645845"
1751	2211	"580.664"	"0.591043"
1905	2211	"-16.0037"	"0.644825"
1901	2211	"-19.0075"	"0.573734"
1925	2211	"209.555"	"0.63655"
1601	2211	"130.04"	"0.824276"
1347	2211	"-244.063"	"0.519852"
1709	2211	"130.548"	"0.672475"
1037	2211	"144.534"	"0.593055"
216	2211	"130.546"	"0.69343"
139	2211	"-160.031"	"0.68524"
1370	2211	"-97.0289"	"0.648976"
1234	2211	"195.566"	"0.635118"
2028	2211	"-19.0082"	"0.543616"
2013	2211	"-39.994"	"0.590709"
1821	2211	"273.058"	"0.532347"
1656	2211	"1.01202"	"0.923335"
1756	2211	"-89.0201"	"0.524973"
1886	2211	"-63.0087"	"0.558017"
1163	2211	"290.586"	"0.727854"
2212	2212	"0.0"	"1.0"
18	2213	"148.074"	"0.637981"
132	2213	"164.069"	"0.62962"
1865	2213	"-15.9945"	"0.506903"
1961	2213	"13.9792"	"0.644168"
1517	2213	"232.132"	"0.681238"
1923	2213	"-0.000183105"	"0.920469"
2123	2213	"424.153"	"0.58874"
1139	2213	"264.101"	"0.595344"
1879	2213	"0.000244141"	"0.525667"
1307	2213	"15.9947"	"0.898908"
2173	2213	"314.174"	"0.640583"
1105	2214	"93.0215"	"0.642603"
1025	2214	"68.0253"	"0.752854"
1933	2214	"-175.974"	"0.685521"
179	2214	"76.0496"	"0.709429"
167	2214	"-113.995"	"0.580824"
1421	2214	"6.00708"	"0.659422"
1720	2214	"82.0424"	"0.767544"
1859	2214	"-107.018"	"0.653663"
120	2214	"-108.021"	"0.659944"
1739	2214	"68.0255"	"0.764611"
1326	2214	"69.0134"	"0.748876"
1811	2214	"-7.98938"	"0.544123"
1864	2214	"-83.9843"	"0.578367"
1422	2214	"6.00757"	"0.676371"
129	2214	"164.048"	"0.738797"
1831	2214	"-3.95642"	"0.509469"
1351	2214	"26.0142"	"0.593801"
1238	2214	"93.0225"	"0.635598"
1744	2214	"160.016"	"0.821779"
1569	2214	"75.042"	"0.764113"
1942	2214	"-97.9792"	"0.545729"
2216	2216	"0.0"	"1.0"
1877	2218	"124.088"	"0.561295"
1637	222	"44.5114"	"0.68037"
1072	222	"143.575"	"0.773452"
1356	222	"-5.99915"	"0.65667"
1030	222	"5.52295"	"0.560085"
1380	222	"171.589"	"0.654676"
1339	222	"128.572"	"0.695562"
212	222	"-57.5208"	"0.707945"
1900	222	"17.0055"	"0.572577"
199	222	"23.0031"	"0.72763"
1337	222	"127.579"	"0.591894"
1813	222	"84.5529"	"0.63192"
21	222	"13.5206"	"0.528337"
151	222	"23.5068"	"0.753693"
108	222	"-78.0264"	"0.533153"
22	222	"34.5261"	"0.519818"
202	222	"9.00415"	"0.518887"
220	222	"-5.4989"	"0.562439"
215	222	"93.5454"	"0.617597"
185	222	"15.5082"	"0.736007"
191	222	"-5.99915"	"0.625977"
2170	2223	"-130.042"	"0.680493"
1497	2223	"-146.037"	"0.613073"
1475	2224	"-152.01"	"0.68901"
15	2224	"-288.063"	"0.532517"
1518	2224	"298.083"	"0.629265"
1789	2224	"-5.97272"	"0.838841"
2201	2224	"-288.063"	"0.520033"
1666	2224	"2.0152"	"0.582945"
1270	2226	"129.064"	"0.562715"
1106	2226	"275.119"	"0.570206"
1833	2226	"128.055"	"0.690921"
1063	2226	"275.12"	"0.528481"
1906	2226	"-15.9766"	"0.765559"
1724	2226	"81.0351"	"0.635767"
1845	2226	"128.055"	"0.663756"
1829	2226	"297.067"	"0.665947"
1237	2226	"160.044"	"0.64563"
2061	2226	"62.0729"	"0.572261"
1011	2226	"8.01562"	"0.634623"
1180	2226	"131.069"	"0.592573"
1793	2226	"60.0284"	"0.644914"
1166	2226	"291.114"	"0.543618"
2014	2226	"-15.9763"	"0.732335"
1230	2226	"129.063"	"0.575538"
2210	2226	"304.055"	"0.781156"
1406	2226	"145.059"	"0.643911"
1005	2226	"84.0214"	"0.649031"
196	2226	"129.064"	"0.613427"
1022	2226	"60.0289"	"0.642309"
178	2226	"120.076"	"0.565022"
1422	2226	"-2.9765"	"0.535826"
1551	2226	"83.0135"	"0.657511"
1976	2226	"281.072"	"0.567093"
1387	2226	"272.084"	"0.629542"
1840	2226	"388.078"	"0.577764"
1632	2226	"204.06"	"0.635043"
1988	2226	"280.063"	"0.646192"
1349	2226	"136.034"	"0.691926"
1376	2226	"275.099"	"0.526654"
1296	2226	"129.062"	"0.604359"
1477	2226	"-15.9763"	"0.726631"
1066	2226	"296.06"	"0.725292"
1587	2226	"297.066"	"0.657453"
2096	2226	"-15.9765"	"0.751635"
1853	2226	"136.033"	"0.664533"
1443	2226	"236.049"	"0.636582"
2042	2226	"-6.95227"	"0.566444"
1743	2228	"134.058"	"0.711692"
2001	2228	"-32.0438"	"0.563682"
157	2228	"266.1"	"0.653293"
1241	2228	"-82.0452"	"0.788192"
2141	2228	"42.0444"	"0.846716"
1295	2228	"-124.057"	"0.678253"
1366	223	"-148.052"	"0.754569"
108	111	"-119.561"	"0.554187"
2230	2230	"0.0"	"1.0"
1171	2231	"3.01883"	"0.922819"
1961	2231	"11.9631"	"0.548176"
1006	2231	"154.026"	"0.708911"
1567	2231	"154.026"	"0.764927"
175	2231	"2.01529"	"0.997129"
2232	2232	"0.0"	"1.0"
126	2233	"236.088"	"0.698691"
1272	2233	"88.0151"	"0.692938"
1410	2233	"361.142"	"0.684237"
2234	2234	"0.0"	"1.0"
1153	2235	"578.308"	"0.781158"
1242	2235	"110.074"	"0.769142"
2006	2235	"50.0535"	"0.851267"
219	2235	"434.305"	"0.789476"
1577	2235	"487.294"	"0.773749"
1113	2235	"98.037"	"0.684107"
1703	2235	"402.279"	"0.549664"
2236	2236	"0.0"	"1.0"
2237	2237	"0.0"	"1.0"
1001	2238	"280.132"	"0.520917"
1432	2238	"-314.137"	"0.634329"
1591	2238	"-15.9966"	"0.720229"
2194	2238	"-15.9957"	"0.857978"
2043	2238	"-314.138"	"0.614424"
1345	2238	"-124.075"	"0.690428"
1258	224	"-82.0433"	"0.838823"
1273	224	"-26.0159"	"0.508402"
1266	224	"-84.0609"	"0.565818"
1478	224	"166.093"	"0.699308"
169	224	"-645.331"	"0.616793"
1663	224	"-42.0129"	"0.771734"
1891	224	"-208.116"	"0.592391"
1214	224	"-14.0172"	"0.698412"
1211	224	"-166.103"	"0.767113"
1029	224	"-687.342"	"0.693023"
1100	1110	"-304.056"	"0.541242"
1077	1110	"-0.983887"	"0.600948"
1107	1110	"-157.985"	"0.838277"
1034	1110	"-320.051"	"0.64387"
1005	1110	"-381.051"	"0.560971"
214	2240	"-266.137"	"0.549487"
1192	2240	"-280.115"	"0.603972"
184	2241	"-7.99866"	"0.534742"
1305	2241	"-7.00928"	"0.63734"
1500	2241	"-28.0147"	"0.51785"
1571	2241	"21.0048"	"0.660213"
1119	2241	"-15.0074"	"0.523968"
187	2243	"146.057"	"0.694126"
2010	2243	"-146.041"	"0.699284"
2033	2244	"-114.028"	"0.650497"
2013	2244	"7.01874"	"0.550886"
1886	2244	"-15.996"	"0.633586"
2018	2244	"0.0196533"	"0.682471"
1166	2244	"37.9821"	"0.584766"
1376	2244	"21.967"	"0.647825"
1199	2244	"-0.977966"	"0.598715"
131	2245	"-162.054"	"0.525916"
1296	2245	"21.9465"	"0.637854"
109	2245	"-130.063"	"0.78355"
1270	2245	"21.9478"	"0.577477"
1315	2245	"-146.058"	"0.83477"
1230	2245	"21.9475"	"0.565638"
1014	2245	"305.574"	"0.631738"
196	2245	"21.9482"	"0.617112"
1101	2245	"15.9943"	"0.92063"
1956	2245	"-343.13"	"0.59871"
1063	2245	"168.004"	"0.806359"
2168	2245	"142.006"	"0.770246"
176	2245	"173.954"	"0.584344"
1068	2245	"-130.064"	"0.721721"
1725	2245	"96.0107"	"0.633226"
2033	2245	"31.9883"	"0.638166"
1209	2245	"15.9943"	"0.903319"
1448	2245	"-148.074"	"0.52245"
138	2245	"-146.059"	"0.683142"
1808	2245	"110.011"	"0.532211"
2042	2245	"-114.068"	"0.55541"
178	2245	"12.9596"	"0.560724"
168	2245	"-130.064"	"0.727011"
1091	2245	"146.037"	"0.864669"
1992	2245	"-418.127"	"0.654938"
1766	2245	"-0.0209961"	"0.858624"
1682	2245	"88.0147"	"0.696615"
1106	2245	"168.003"	"0.778885"
1595	2245	"172.015"	"0.563748"
1971	2245	"-114.069"	"0.614136"
121	2245	"130.042"	"0.563262"
1756	2245	"104.009"	"0.577331"
1474	2245	"-131.071"	"0.714087"
1422	2246	"-83.0488"	"0.582464"
1936	2246	"-7.9967"	"0.738293"
1388	2246	"212.05"	"0.502837"
1990	2246	"142.008"	"0.587113"
1838	2246	"288.055"	"0.53822"
1176	2246	"448.595"	"0.513375"
1135	2246	"513.618"	"0.525711"
1628	2246	"201.065"	"0.58656"
1781	2246	"-5.00952"	"0.800996"
1347	2246	"-23.9902"	"0.57401"
1641	2246	"2.98792"	"0.733531"
1421	2246	"-83.0493"	"0.552352"
1640	2246	"-81.0152"	"0.701143"
2029	2246	"220.047"	"0.552836"
1208	2246	"147.029"	"0.593532"
2061	2246	"-17.9993"	"0.520175"
1048	2246	"85.0132"	"0.510215"
1134	2246	"-2.02332"	"0.591125"
